미디어타입,제목,장소명,장소타입,장소설명,주소,위도,경도,주소_지역명
show,놀라운 토요일,울엄마손메밀묵 관문점,restaurant,놀라운토요일 214회 손메밀냉묵채 맛집,대구광역시 남구 대명서로 151 1층 골목안,35.8343421,128.55734,대구
show,놀라운 토요일,유쾌한뭉티기,restaurant,놀라운토요일 214회 한우세트 맛집,대구광역시 달서구 야외음악당로 3 1층,35.837719,128.552647,대구
show,놀라운 토요일,딜리저트 송현점,cafe,놀라운토요일 214회 요거트케이크 맛집,대구광역시 달서구 중흥로 14 1층,35.8324044,128.555266,대구
show,놀라운 토요일,보람베이킹카페,cafe,놀라운토요일 208회 콘치즈감자스콘 맛집,대구광역시 달성군 현풍읍 테크노북로 33-8 1층,35.6927852,128.449264,대구
show,놀라운 토요일,현풍한우왕본점,restaurant,놀라운토요일 208회 한우차돌된장찌개 맛집,대구광역시 달성군 현풍읍 현풍동로 198,35.7018069,128.440168,대구
show,놀라운 토요일,미소갈비찜,restaurant,놀라운토요일 208회 돼지갈비찜 맛집,대구광역시 달성군 현풍읍 현풍로6길 5,35.694771,128.44224,대구
show,놀라운 토요일,십이리할매소구레국밥,restaurant,놀라운토요일 150회 소구레국수 맛집,대구광역시 달성군 현풍읍 현풍로6길 5,35.694771,128.44224,대구
show,놀라운 토요일,달달스푼,cafe,놀라운토요일 150회 제리치즈케이크 맛집,대구광역시 달성군 현풍읍 현풍로6길 5 청년몰 205호,35.694771,128.44224,대구
show,놀라운 토요일,현주떡볶이,restaurant,놀라운토요일 150회 치킨치즈떡볶이 맛집,대구광역시 달성군 현풍읍 현풍로6길 5 현풍백년도깨비시장 청년몰 102호,35.694771,128.44224,대구
show,놀라운 토요일,형제횟집,restaurant,놀라운토요일 162회 물회 맛집,대전광역시 대덕구 중리로76번길 22,36.3657138,127.426381,대전
show,놀라운 토요일,등뼈감자탕&등갈비,restaurant,놀라운토요일 162회 묵은지감자탕 맛집,대전광역시 대덕구 중리북로 35,36.3663453,127.426183,대전
show,놀라운 토요일,카페공사이,cafe,놀라운토요일 162회 생크림폭탄와플 맛집,대전광역시 대덕구 중리북로31번길 41 1층,36.364739,127.426832,대전
show,놀라운 토요일,더가득한 패밀리레스토랑,restaurant,놀라운토요일 230회 파돈가스 맛집,대전광역시 서구 도마2길 64 더가득한 2층,36.3144621,127.38155,대전
show,놀라운 토요일,신가네추어탕,restaurant,놀라운토요일 230회 추어탕 맛집,대전광역시 서구 도마3길 69,36.3160068,127.380378,대전
show,놀라운 토요일,하오치띵호와,restaurant,놀라운토요일 136회 뚝배기고추짬뽕 맛집,대전광역시 유성구 문화원로6번길 90,36.3581201,127.337721,대전
show,놀라운 토요일,시장보리밥집,restaurant,놀라운토요일 136회 오리인삼주물럭 맛집,대전광역시 유성구 유성대로730번길 33,36.358003,127.334478,대전
show,놀라운 토요일,어나더그래비티,cafe,놀라운토요일 230회 크림브륄레 맛집,대전광역시 중구 유등천동로 374 1층,36.3151468,127.387244,대전
show,놀라운 토요일,무봤나세발낙지,restaurant,놀라운토요일 143회 매생이연포탕 맛집,부산광역시 동구 조방로49번길 11 제일상가아파트,35.1397799,129.060591,부산
show,놀라운 토요일,범일빈대떡,restaurant,놀라운토요일 143회 감자해물파전 맛집,부산광역시 동구 중앙대로 519,35.1396016,129.056231,부산
show,놀라운 토요일,청림식당,restaurant,놀라운토요일 143회 민물장어더덕불고기 맛집,부산광역시 동구 진시장로 13 진시장주차빌딩 104호,35.1377057,129.058027,부산
show,놀라운 토요일,담미옥,restaurant,놀라운토요일 187회 온반 맛집,부산광역시 부산진구 복지로 15 개금포르투나 상가 103호,35.1517717,129.020603,부산
show,놀라운 토요일,달봉이족발,restaurant,놀라운토요일 187회 불족볶음 맛집,부산광역시 부산진구 복지로13번길 45,35.1521048,129.022784,부산
show,놀라운 토요일,영심이수제도너츠,cafe,"놀라운토요일 187회 백앙금생도넛, 팥찹쌀도넛 맛집",부산광역시 부산진구 복지로13번길 47,35.1521108,129.02296,부산
show,놀라운 토요일,동래식당,restaurant,놀라운토요일 179회 갈치정식 맛집,부산광역시 부산진구 서면로 56 1층 차3호,35.1556457,129.058149,부산
show,놀라운 토요일,몰레,cafe,놀라운토요일 179회 꿀사과요거트시폰케이크 맛집,부산광역시 부산진구 신천대로50번길 70 2층,35.1539103,129.060047,부산
show,놀라운 토요일,떡장인방앗간,restaurant,놀라운토요일 179회 수제떡볶이 맛집,부산광역시 부산진구 중앙대로692번길 21-3,35.1546527,129.060373,부산
show,놀라운 토요일,이원화구포국시,restaurant,놀라운토요일 220회 가오리회비빔국수 맛집,부산광역시 북구 구포시장1길 6,35.2089524,129.00366,부산
show,놀라운 토요일,로터리커피,restaurant,놀라운토요일 220회 술떡버터구이 맛집,부산광역시 북구 금곡대로 3 1층,35.2104993,129.004939,부산
show,놀라운 토요일,보스식당,restaurant,놀라운토요일 220회 어묵전골 맛집,부산광역시 북구 만덕대로16번길 48 2층,35.2083912,129.007621,부산
show,놀라운 토요일,우에노421,restaurant,놀라운토요일 212회 로제파스타 맛집,서울특별시 강남구 테헤란로 231 조선팰리스호텔 지하2층 우에노421,37.5031929,127.041474,서울
show,놀라운 토요일,카페씨모,cafe,놀라운토요일 173회 버터스카치바 맛집,서울특별시 강동구 고덕로38길 69,37.5514626,127.142671,서울
show,놀라운 토요일,섹시한떡볶이 암사점,restaurant,놀라운토요일 148회 매운어묵 맛집,서울특별시 강동구 상암로11길 11,37.5501452,127.128534,서울
show,놀라운 토요일,추남,restaurant,"놀라운토요일 173회 등심돈가스, 떡볶이 맛집",서울특별시 강동구 양재대로 1622-4 1층,37.5502263,127.144298,서울
show,놀라운 토요일,더상추,restaurant,놀라운토요일 173회 차돌된장전골 맛집,서울특별시 강동구 양재대로130길 11,37.5459294,127.143623,서울
show,놀라운 토요일,암사고바우감자탕,restaurant,놀라운토요일 149회 콩비지뼈전골 맛집,서울특별시 강동구 올림픽로 812,37.5532892,127.128947,서울
show,놀라운 토요일,워더커피,cafe,놀라운토요일 176회 누네띠네스콘 맛집,서울특별시 강북구 도봉로53길 16 KH하우스 1층,37.6268763,127.024843,서울
show,놀라운 토요일,솥뚜껑웰빙보리밥,restaurant,놀라운토요일 176회 솥뚜껑보리밥 맛집,서울특별시 강북구 도봉로67길 18,37.630752,127.0229047,서울
show,놀라운 토요일,수유골목냉면 본점,restaurant,놀라운토요일 176회 명태회냉면 맛집,서울특별시 강북구 솔매로45길 92,37.630057,127.02404,서울
show,놀라운 토요일,육탕상점,restaurant,놀라운토요일 217회 차돌양지육탕 맛집,서울특별시 강서구 강서로 148,37.5401769,126.841819,서울
show,놀라운 토요일,모에뜨,cafe,놀라운토요일 132회 우유크림식빵 맛집,서울특별시 강서구 등촌로53길 10 천우네오젠아파트 101호,37.549556,126.863063,서울
show,놀라운 토요일,조선제일빵,cafe,놀라운토요일 217회 샐러드빵 맛집,서울특별시 강서구 초록마을로2길 48 1층,37.5432425,126.843487,서울
show,놀라운 토요일,화곡영양족발,restaurant,놀라운토요일 217회 족발 맛집,서울특별시 강서구 초록마을로2길 48 1층,37.5432425,126.843487,서울
show,놀라운 토요일,못골낙곱새,restaurant,놀라운토요일 147회 콩낙삼 맛집,서울특별시 관악구 남부순환로 1936 1층,37.4766142,126.963951,서울
show,놀라운 토요일,돈파스팔레,restaurant,놀라운토요일 147회 돈파스 맛집,서울특별시 관악구 남부순환로 1947 1층,37.4765925,126.9653907,서울
show,놀라운 토요일,몽마베이커리,cafe,놀라운토요일 147회 샐러드빵 맛집,서울특별시 관악구 남부순환로248길 20,37.475155,126.965489,서울
show,놀라운 토요일,릴리베이커리,cafe,놀라운토요일 168회 크림치즈마늘빵 맛집,서울특별시 광진구 능동로13길 21 1층,37.5429583,127.070689,서울
show,놀라운 토요일,어멍네고기국수,restaurant,놀라운토요일 168회 고사리육개장 맛집,서울특별시 광진구 능동로13길 77,37.5450047,127.06879,서울
show,놀라운 토요일,무무요거트,cafe,놀라운토요일 225회 당근케이크그릭요거트 맛집,서울특별시 광진구 뚝섬로 613-1 2층,37.5384028,127.079499,서울
show,놀라운 토요일,페어이너프,restaurant,놀라운토요일 225회 게내장파스타 맛집,서울특별시 광진구 뚝섬로 613-1 2층,37.5326284,127.078068,서울
show,놀라운 토요일,조현우국밥,restaurant,놀라운토요일 225회 돼지갈비탕 맛집,서울특별시 광진구 자양로13길 60 1층,37.5340048,127.081282,서울
show,놀라운 토요일,황가네맛있는포장마차,restaurant,놀라운토요일 193회 철판콩나물불고기 맛집,서울특별시 구로구 경인로35길 131-25,37.5012932,126.851198,서울
show,놀라운 토요일,고척종합어시장&포장전문점 고척점,restaurant,놀라운토요일 191회 우럭매운탕 맛집,서울특별시 구로구 고척로 137 1층,37.502741,126.849046,서울
show,놀라운 토요일,도넛공방,cafe,놀라운토요일 192회 찐빵 맛집,서울특별시 구로구 고척로32길 4 1층 102호,37.5023086,126.84907,서울
show,놀라운 토요일,일번옥,restaurant,"놀라운토요일 163회 돼지갈비, 냉면 맛집",서울특별시 구로구 구로동로 96-2,37.4873031,126.88535,서울
show,놀라운 토요일,박가네 보리밥.손칼국수,restaurant,놀라운토요일 219회 바지락수제비 맛집,서울특별시 구로구 구로동로22길 23 1층,37.489583,126.885777,서울
show,놀라운 토요일,유진성원칼국수,restaurant,놀라운토요일 163회 고등어무조림 맛집,서울특별시 구로구 구로동로26길 65 2층,37.4900355,126.887811,서울
show,놀라운 토요일,로마니나과자점,cafe,놀라운토요일 163회 딸기생크림롤케이크 맛집,서울특별시 구로구 구로동로28길 2,37.4906719,126.884373,서울
show,놀라운 토요일,숯피우는남자,restaurant,놀라운토요일 219회 주꾸미양념구이 맛집,서울특별시 구로구 구로동로28길 67,37.4910447,126.887844,서울
show,놀라운 토요일,희하당,cafe,"놀라운토요일 219회 수제젤리, 티 맛집",서울특별시 구로구 도림로12길 20 101호,37.4865589,126.889094,서울
show,놀라운 토요일,진영면옥,restaurant,놀라운토요일 166회 양지곰탕 맛집,서울특별시 금천구 가산로 22-5,37.4715493,126.900387,서울
show,놀라운 토요일,도넛 인사이드 도넛,cafe,놀라운토요일 166회 도넛 맛집,서울특별시 금천구 시흥대로141길 81 1층,37.4764771,126.8976283,서울
show,놀라운 토요일,시골파전,restaurant,"놀라운토요일 166회 감자국수전, 꼬막무침 맛집",서울특별시 금천구 시흥대로142길 23,37.4733966,126.900611,서울
show,놀라운 토요일,청정꼬막,restaurant,놀라운토요일 186회 꼬막비빔밥 맛집,서울특별시 노원구 동일로173가길 108 1층,37.6231092,127.072361,서울
show,놀라운 토요일,리프노즈드아쉬지,cafe,놀라운토요일 186회 에끌레어 맛집,서울특별시 노원구 동일로178길 11-13 리프노즈드아쉬지,37.6217833,127.074761,서울
show,놀라운 토요일,공도,restaurant,놀라운토요일 186회 치킨크림파스타 맛집,서울특별시 노원구 동일로178길 14 드림데시앙 1층 103호,37.6210801,127.075451,서울
show,놀라운 토요일,먹고을밥상,restaurant,놀라운토요일 213회 수육전골 맛집,서울특별시 도봉구 덕릉로 268,37.6411076,127.040687,서울
show,놀라운 토요일,창동할머니 토스트,restaurant,놀라운토요일 213회 토스트 맛집,서울특별시 도봉구 덕릉로60다길 15 창동 562-15,37.6381346,127.039847,서울
show,놀라운 토요일,카페 매로우,cafe,"놀라운토요일 213회 모카라떼, 흑임자라떼 맛집",서울특별시 도봉구 덕릉로60다길 34,37.6375853,127.039077,서울
show,놀라운 토요일,만두의정석,restaurant,놀라운토요일 141회 찐빵 맛집,서울특별시 동작구 국사봉1길 45 1층,37.4992953,126.93094,서울
show,놀라운 토요일,시래불고기 화풍정,restaurant,놀라운토요일 141회 시래기불고기 맛집,서울특별시 동작구 상도로 102 성대전통시장 2층,37.4998546,126.932025,서울
show,놀라운 토요일,상도면옥,restaurant,놀라운토요일 141회 사골떡만둣국 맛집,서울특별시 동작구 성대로1길 3,37.5004045,126.932488,서울
show,놀라운 토요일,달인꽈배기,cafe,놀라운토요일 133회 꽈배기 맛집,서울특별시 서대문구 통일로 205-3,37.5711998,126.960768,서울
show,놀라운 토요일,한옥집 김치찜 본점,restaurant,놀라운토요일 133회 김치찜 맛집,서울특별시 서대문구 통일로9길 12 ,37.567222,126.964322,서울
show,놀라운 토요일,곱순이네,restaurant,놀라운토요일 157회 야채곱창 맛집,서울특별시 성동구 무학봉26길 12,37.5615169,127.03287,서울
show,놀라운 토요일,"카페,브라운팟",cafe,놀라운토요일 157회 더블뺑오쇼콜라 맛집,서울특별시 성동구 무학봉28길 16 1층,37.5616429,127.033594,서울
show,놀라운 토요일,옥별정,cafe,놀라운토요일 212회 바나나우유크림도넛 맛집,서울특별시 성동구 무학봉길 82 1-3F and Roof,37.5614993,127.031489,서울
show,놀라운 토요일,은좌식당,restaurant,놀라운토요일 212회 닭한마리 맛집,서울특별시 성동구 왕십리로 330,37.5628863,127.033233,서울
show,놀라운 토요일,춘향미엔 왕십리점,restaurant,"놀라운토요일 157회 냉면, 만두 맛집",서울특별시 성동구 왕십리로21길 26 1층,37.5605981,127.031964,서울
show,놀라운 토요일,카페 원오프,cafe,놀라운토요일 146회 초코베리브라우니 맛집,서울특별시 성북구 동소문로22길 57-4 2층,37.5905137,127.018819,서울
show,놀라운 토요일,보배반점 성신여대점,restaurant,놀라운토요일 146회 차돌짬뽕 맛집,서울특별시 성북구 보문로34길 39 백옥빌딩,37.5907571,127.017449,서울
show,놀라운 토요일,대파곱창,restaurant,놀라운토요일 146회 모둠곱창 맛집,서울특별시 성북구 보문로38길 37,37.5910907,127.015898,서울
show,놀라운 토요일,언짠네,restaurant,"놀라운토요일 189회 철판두루치기, 고추장찌개 맛집",서울특별시 송파구 마천로45길 26 1층,37.4979063,127.150848,서울
show,놀라운 토요일,내일도두부,restaurant,놀라운토요일 189회 강된톳두부밥 맛집,서울특별시 송파구 마천로45길 30,37.4983202,127.151279,서울
show,놀라운 토요일,리리카페,cafe,"놀라운토요일 189회 생크림고구마, 뱅쇼 맛집",서울특별시 송파구 성내천로 233,37.4994348,127.153362,서울
show,놀라운 토요일,뻘건낙지 목동점,restaurant,놀라운토요일 232회 연포탕 맛집,서울특별시 양천구 목동중앙남로11길 3 1층 뻘건낙지,37.5391526,126.865729,서울
show,놀라운 토요일,낮밤,restaurant,놀라운토요일 232회 두부두루치기 맛집,서울특별시 양천구 목동중앙남로4길 8 1층,37.5365602,126.867861,서울
show,놀라운 토요일,통큰해물탕,restaurant,놀라운토요일 132회 해물탕 맛집,서울특별시 양천구 목동중앙북로5길 30,37.5494694,126.866096,서울
show,놀라운 토요일,쿱 coop,cafe,놀라운토요일 169회 젤라또 맛집,서울특별시 용산구 새창로12길 3 1층,37.5392676,126.958024,서울
show,놀라운 토요일,찌갠 쭈꾸미,restaurant,놀라운토요일 169회 쭈꾸미삼겹살 맛집,서울특별시 용산구 원효로41길 60,37.5353673,126.960663,서울
show,놀라운 토요일,용문장터국수,restaurant,놀라운토요일 169회 열무국수 맛집,서울특별시 용산구 효창원로40길 3-3 1층,37.5369797,126.959542,서울
show,놀라운 토요일,돈국수,restaurant,놀라운토요일 152회 가락국수 맛집,서울특별시 은평구 가좌로 213-2,37.5888547,126.918028,서울
show,놀라운 토요일,서울지짐이,restaurant,"놀라운토요일 182회 오징어쟁반쫄면, 녹두전 맛집",서울특별시 은평구 불광로 15,37.6099263,126.927903,서울
show,놀라운 토요일,태조대림감자국,restaurant,놀라운토요일 152회 양념뼈구이 맛집,서울특별시 은평구 응암로 172,37.587196,126.916682,서울
show,놀라운 토요일,밀14길,cafe,놀라운토요일 152회 딸기생크림빵 맛집,서울특별시 은평구 응암로14길 14,37.5899185,126.918887,서울
show,놀라운 토요일,봉스디,cafe,"놀라운토요일 182회 밀크티푸딩, 초코브라우니푸딩 맛집",서울특별시 은평구 통일로63길 1 1층 우측,37.6078744,126.931653,서울
show,놀라운 토요일,미락치킨 경복궁본점,restaurant,놀라운토요일 147회 마늘철판치킨 맛집,서울특별시 종로구 자하문로 17-1,37.5776181,126.97187,서울
show,놀라운 토요일,총각네호떡,restaurant,놀라운토요일 147회 핫도그 맛집,서울특별시 종로구 자하문로15길 18,37.5807531,126.969921,서울
show,놀라운 토요일,티엔미미 서촌점,restaurant,놀라운토요일 147회 완자탕면 맛집,서울특별시 종로구 자하문로7길 19 1층,37.5786179,126.970635,서울
show,놀라운 토요일,화수분 약수본점,restaurant,놀라운토요일 142회 감자피자 맛집,서울특별시 중구 다산로 103,37.5533939,127.009497,서울
show,놀라운 토요일,진남포면옥,restaurant,놀라운토요일 142회 이북식찜닭 맛집,서울특별시 중구 다산로 108,37.5534299,127.010119,서울
show,놀라운 토요일,약수동해물텀벙,restaurant,놀라운토요일 142회 꼬막비빔밥 맛집,서울특별시 중구 다산로10길 11,37.553556,127.010776,서울
show,놀라운 토요일,클래직,cafe,놀라운토요일 134회 청포도요거트데니쉬 맛집,서울특별시 중구 마른내로 62-1 2층,37.5641428,126.994659,서울
show,놀라운 토요일,충무로청국장,restaurant,놀라운토요일 134회 청국장정식 맛집,서울특별시 중구 퇴계로41길 7,37.5620796,126.995644,서울
show,놀라운 토요일,호남식당,restaurant,놀라운토요일 134회 돼지물갈비 맛집,서울특별시 중구 퇴계로41길 9,37.5622057,126.995633,서울
show,놀라운 토요일,대파집 중랑직영점,restaurant,놀라운토요일 159회 대파차돌 맛집,서울특별시 중랑구 망우로30길 20,37.5924654,127.074596,서울
show,놀라운 토요일,위자드쏘어,cafe,놀라운토요일 177회 초코쿠키앤크림케이크 맛집,서울특별시 중랑구 봉우재로57길 46 1층 상가,37.5967127,127.094949,서울
show,놀라운 토요일,거여돈가스,restaurant,놀라운토요일 129회 햄버그스테이크 맛집,서울특별시 중랑구 송림길 5,37.5993975,127.095065,서울
show,놀라운 토요일,소중한식당,restaurant,"놀라운토요일 177회 가지덮밥, 크림새우 맛집",서울특별시 중랑구 용마산로115길 109 한일써너스빌2차,37.5975692,127.094169,서울
show,놀라운 토요일,우림닭한마리,restaurant,놀라운토요일 177회 닭매운탕 맛집,서울특별시 중랑구 용마산로115길 26 1층,37.5989981,127.098813,서울
show,놀라운 토요일,망우리오징어집 본점,restaurant,놀라운토요일 129회 짬뽕물회 맛집,서울특별시 중랑구 용마산로115길 31,37.5986649,127.098564,서울
show,놀라운 토요일,물맷돌 한우 곰탕,restaurant,놀라운토요일 183회 갈비수육 맛집,세종특별자치시 금남면 용포로 107-1,36.4680907,127.281115,세종
show,놀라운 토요일,그랜드 제빵소,cafe,놀라운토요일 183회 복숭아빵 맛집,세종특별자치시 금남면 용포로 119-55 1층~2층,36.4676289,127.278202,세종
show,놀라운 토요일,북어찜전문점,restaurant,놀라운토요일 183회 북어찜 맛집,세종특별자치시 금남면 용포쑥티1길 8,36.4636379,127.281579,세종
show,놀라운 토요일,명우네수구레국밥,restaurant,놀라운토요일 138회 수구레무침 맛집,세종특별자치시 조치원읍 새내12길 16,36.6021922,127.298821,세종
show,놀라운 토요일,MODEST IMPACT,cafe,놀라운토요일 138회 딸기티라미수 맛집,세종특별자치시 조치원읍 으뜸길 233 1층,36.6019366,127.296518,세종
show,놀라운 토요일,세종설렁탕,restaurant,놀라운토요일 138회 도가니탕 맛집,세종특별자치시 조치원읍 조치원2길 10,36.6007359,127.297374,세종
show,놀라운 토요일,플립플롭,cafe,놀라운토요일 178회 단호박케이크 맛집,울산광역시 남구 돋질로239번길 27-1 1층,35.5454678,129.329998,울산
show,놀라운 토요일,수정간장게장,restaurant,"놀라운토요일 235회 양념게장, 간장게장 맛집",울산광역시 남구 봉월로82번길 50-2,35.5410604,129.310864,울산
show,놀라운 토요일,황금참숯뒷통구이,restaurant,놀라운토요일 178회 돼지뒤통구이 맛집,울산광역시 남구 월평로 41,35.5417514,129.310068,울산
show,놀라운 토요일,원조할매낙지,restaurant,놀라운토요일 178회 낙곱새 맛집,울산광역시 남구 중앙로241번길 3,35.5420184,129.310241,울산
show,놀라운 토요일,인보리,cafe,놀라운토요일 235회 쪽파크림크루아상 맛집,울산광역시 남구 팔등로61번길 12 파라곤 빌라 1층,35.5465363,129.312874,울산
show,놀라운 토요일,카페슈슈,cafe,놀라운토요일 153회 딸기자몽타르트 맛집,인천광역시 계양구 계양산로 189 1층,37.5476653,126.737028,인천
show,놀라운 토요일,육개장395,restaurant,놀라운토요일 153회 육개장 맛집,인천광역시 계양구 병방시장로 66,37.5478141,126.739098,인천
show,놀라운 토요일,라라식당,restaurant,놀라운토요일 153회 명이나물소고기파스타 맛집,인천광역시 계양구 임학서로 10 1층,37.5441612,126.733374,인천
show,놀라운 토요일,도트리스,cafe,놀라운토요일 224회 커스터드푸딩 맛집,인천광역시 서구 염곡로 354,37.5162108,126.668954,인천
show,놀라운 토요일,전라도식당,restaurant,"놀라운토요일 224회 닭볶음탕, 해물부침개 맛집",인천광역시 서구 원창로229번길 5,37.5178848,126.67475,인천
show,놀라운 토요일,쿠메장작구이,restaurant,놀라운토요일 185회 칠리통닭구이 맛집,인천광역시 연수구 능허대로151번길 1,37.4207652,126.646387,인천
show,놀라운 토요일,미가헌 명가만두전골 옥련점,restaurant,놀라운토요일 185 만두칼국수 맛집,인천광역시 연수구 독배로40번길 29 대성빌딩 3층 301호,37.4244867,126.646494,인천
show,놀라운 토요일,카페맑음,cafe,놀라운토요일 126회 쑥인절미케이크 맛집,인천광역시 중구 신포로 32-21,37.4715455,126.62589,인천
show,놀라운 토요일,카페연안,cafe,"놀라운토요일 139회 단팥스무디, 밤스무디 맛집",인천광역시 중구 연안부두로53번길 35,37.4528422,126.604295,인천
show,놀라운 토요일,제이콥스 핏제리아,restaurant,놀라운토요일 126회 페퍼로니피자 맛집,인천광역시 중구 우현로45번길 29,37.4711237,126.626423,인천
show,놀라운 토요일,교동고로케,restaurant,놀라운토요일 161회 전주비빔밥크로켓 맛집,전라북도 전주시 완산구 경기전길 126,35.8138056,127.151091,전라
show,놀라운 토요일,백송회관,restaurant,놀라운토요일 131회 전주비빔밥 맛집,전라북도 전주시 완산구 기린대로 177,35.8234244,127.149151,전라
show,놀라운 토요일,큰가마,restaurant,놀라운토요일 175회 한우해물전골 맛집,전라북도 전주시 완산구 노송광장로 46,35.8251941,127.146498,전라
show,놀라운 토요일,수정관,restaurant,놀라운토요일 131회 해물쟁반물짜장 맛집,전라북도 전주시 완산구 문화광장로 18,35.822247,127.146493,전라
show,놀라운 토요일,Cafe홍시궁 객리단길 본점,cafe,놀라운토요일 131회 홍시크림타르트 맛집,전라북도 전주시 완산구 전주객사1길 94,35.8204091,127.13829,전라
show,놀라운 토요일,가마,restaurant,놀라운토요일 175회 루꼴라화덕피자 맛집,전라북도 전주시 완산구 전주객사4길 74 2층,35.820881,127.14327,전라
show,놀라운 토요일,아이것이갈비탕이다,restaurant,놀라운토요일 161회 소갈비찜 맛집,전라북도 전주시 완산구 풍남문1길 15,35.8126559,127.147969,전라
show,놀라운 토요일,삼번집,restaurant,놀라운토요일 161회 콩나물국밥 맛집,전라북도 전주시 완산구 풍남문1길 9-6,35.8123387,127.1478677,전라
show,놀라운 토요일,천년누리 전주빵카페,cafe,놀라운토요일 175회 수제초코파이 맛집,전라북도 전주시 완산구 현무3길 91,35.8228729,127.1485895,전라
show,놀라운 토요일,모임,cafe,놀라운토요일 167회 생과일음료 맛집,충청남도 홍성군 광천읍 광천로 290,36.4999085,126.625847,충청
show,놀라운 토요일,미도식당,restaurant,"놀라운토요일 167회 한우불고기, 갈비탕 맛집",충청남도 홍성군 광천읍 광천로 300-1,36.5007391,126.626334,충청
show,놀라운 토요일,광천손칼국수,restaurant,놀라운토요일 167회 서리태콩국수 맛집,충청남도 홍성군 광천읍 광천로277번길 15,36.4997149,126.624464,충청
show,놀라운 토요일,다르다면,restaurant,놀라운토요일 216회 떡갈비비빔면 맛집,충청북도 단양군 단양읍 도전4길 27,36.9823183,128.36946,충청
show,놀라운 토요일,대교약선요리,restaurant,놀라운토요일 216회 불고기버섯전골 맛집,충청북도 단양군 단양읍 별곡9길 15,36.9846442,128.37013,충청
show,놀라운 토요일,카페 인 단양,cafe,놀라운토요일 216회 마늘아포가토 맛집,충청북도 단양군 단양읍 수변로 123,36.9864345,128.371151,충청
show,놀라운 토요일,함지박소머리국밥,restaurant,놀라운토요일 223회 소머리국밥 맛집,충청북도 증평군 증평읍 역전로 17 역전로 17,36.7843695,127.578764,충청
show,놀라운 토요일,핫포차,restaurant,놀라운토요일 223회 오징어철판치즈감자채전 맛집,충청북도 증평군 증평읍 윗장뜰길 73,36.7858468,127.584399,충청
show,놀라운 토요일,신항도복집,restaurant,놀라운토요일 140회 까치복찜 맛집,충청북도 청주시 청원구 우암로 59,36.653881,127.485589,충청
show,놀라운 토요일,쉐.아라,cafe,놀라운토요일 140회 오렌지가나슈무스 맛집,충청북도 청주시 청원구 율봉로 211 103호 쉐아라,36.6684237,127.492504,충청
show,놀라운 토요일,북부칼국수,restaurant,놀라운토요일 140회 칼만두 맛집,충청북도 청주시 청원구 향군로31번길 15,36.6481742,127.486247,충청
show,놀라운 토요일,스마트뽕뽕,restaurant,놀라운토요일 151회 백짬뽕탕 맛집,충청북도 청주시 흥덕구 경산로 50 스마트뽕뽕,36.624483,127.437456,충청
show,놀라운 토요일,장터뼈다귀해장국,restaurant,놀라운토요일 151회 묵은지갈비찜 맛집,충청북도 청주시 흥덕구 복대로146번길 5-8,36.6299114,127.441377,충청
show,놀라운 토요일,미모쿠키,cafe,"놀라운토요일 190회 민트초코쿠키, 황크림치즈쿠키 맛집",충청북도 충주시 사직로 310 1층 미모쿠키,36.9690209,127.945544,충청
show,놀라운 토요일,신토불이,restaurant,놀라운토요일 190회 해물순두부 맛집,충청북도 충주시 지현천변1길 45,36.9684679,127.932275,충청
show,놀라운 토요일,낮과밤,restaurant,놀라운토요일 190회 매콤로제크림면 맛집,충청북도 충주시 지현천변1길 55-2,36.9689458,127.93109,충청
show,놀라운 토요일,영미네곱창 본점,restaurant,놀라운토요일 24회 막창,서울특별시 중구 마장로9길 38,37.6608826,127.0042027,서울
show,놀라운 토요일,남경막국수,restaurant,놀라운토요일 110회 들깨막국수,서울특별시 송파구 백제고분로7길 52-29,37.5094199,127.0851186,서울
show,놀라운 토요일,한강회관,restaurant,놀라운토요일 198회 우거지탕,서울특별시 용산구 이촌로75길 10-3,37.5203452,126.9743504,서울
show,놀면뭐하니,을지로 백만불식품,restaurant,놀면뭐하니에서 유본부장과 정과장이 다녀간 집,"서울특별시 중구 창경궁로 5길 34-12 1,2층",37.567447,126.996039,서울
show,런닝맨,오션월드,playground,런닝맨 409회 촬영 장소,강원도 홍천군 서면 한치골길 262,37.648221,127.685587,강원
show,런닝맨,쁘띠프랑스,playground,런닝맨402회 오프닝 장소,경기도 가평군 청평면 호반로 1063,37.714908,127.490287,경기
show,런닝맨,풍동562 Cafe,cafe,런닝맨 452회에서 티셔츠 디자인한 장소,경기도 고양시 일산동구 애니골길 18-13,37.669334,126.791007,경기
show,런닝맨,알마센,cafe,런닝맨 435회 오프닝 장소,경기도 고양시 일산동구 약산길 41,37.6822654,126.79219,경기
show,런닝맨,더 누룽지,restaurant,런닝맨 432회 중식당 미션 장소,경기도 고양시 일산서구 미래로 184-12,37.694052,126.747158,경기
show,런닝맨,김포아트빌리지,playground,런닝맨 453회에 나왔던 아트센터,경기도 김포시 모담공원로 170,37.645403,126.695971,경기
show,런닝맨,시흥 오이도 선사유적공원,playground,런닝맨 425회 8남매 컨셉의 촬영 장소,경기도 시흥시 서해안로 113-27,37.342743,126.69549,경기
show,런닝맨,등대횟집,restaurant,런닝맨 425회 꽃게찜 먹은 장소,경기도 시흥시 오이도로 161,37.346463,126.688331,경기
