Name,Category,Score,Review_Num,Link,Addr
기장손칼국수,칼국수,3.6,998,https://place.map.kakao.com/11495457,"
부산 부산진구 서면로 56 1층
(지번) 부전동 256-6
"
대양곱창연탄구이,"곱창,막창",4.4,235,https://place.map.kakao.com/15788444,"
부산 중구 비프광장로 3
(지번) 부평동2가 42-3
"
옵스 해운대점,"제과,베이커리",3.3,511,https://place.map.kakao.com/8010849,"
부산 해운대구 중동1로 31
(지번) 중동 1394-82
"
솔내음한정식,한정식,3.2,2124,https://place.map.kakao.com/16610024,"
부산 해운대구 달맞이길117번길 17-11 이조빌딩 3층
(지번) 중동 1509-5
"
초량밀면,국수,3.3,1343,https://place.map.kakao.com/27365831,"
부산 동구 중앙대로 225 1층
(지번) 초량동 363-2
"
압구정갈비,갈비,2.7,25,https://place.map.kakao.com/11105747,"
부산 금정구 청룡로 61
(지번) 남산동 953-11
"
해성막창집 본점,"곱창,막창",2.7,306,https://place.map.kakao.com/27503208,"
부산 해운대구 중동1로19번길 29 1층
(지번) 중동 1732
"
불끈낙지 개금점,"해물,생선",3.5,219,https://place.map.kakao.com/25416586,"
부산 부산진구 가야대로410번길 4 1층
(지번) 개금동 496-6
"
언양불고기 부산집본가,"불고기,두루치기",2.9,160,https://place.map.kakao.com/1865926704,"
부산 수영구 남천바다로33번길 8
(지번) 광안동 204-6
"
카페385,카페,3.4,1013,https://place.map.kakao.com/55207990,"
부산 영도구 태종로 539
(지번) 동삼동 176-2
"
해운대할매집,국밥,4.2,52,https://place.map.kakao.com/27535411,"
부산 해운대구 중동2로10번길 7 1층
(지번) 중동 1373-10
"
포항물횟집,회,4.4,55,https://place.map.kakao.com/10892417,"
부산 부산진구 새싹로29번길 14-7
(지번) 부전동 403-35
"
신흥반점,중국요리,3.4,49,https://place.map.kakao.com/10614398,"
부산 서구 충무대로 284-1
(지번) 충무동1가 14-34
"
석정갈비,갈비,4.4,270,https://place.map.kakao.com/1978720915,"
부산 동래구 중앙대로1367번길 72
(지번) 온천동 779-29
"
EU피자&파스타 서면본점,피자,3.2,1145,https://place.map.kakao.com/2028153314,"
부산 부산진구 중앙대로680번길 29 1층
(지번) 부전동 220-14
"
카페오뜨 광안비치점,커피전문점,3.2,227,https://place.map.kakao.com/1519162143,"
부산 수영구 광안해변로 209 2,3층
(지번) 광안동 196-1
"
양자강,중국요리,3.1,26,https://place.map.kakao.com/15554936,"
부산 금정구 금단로 191
(지번) 남산동 256-22
"
함경면옥 함흥냉면전문점 동래본점,냉면,2.8,110,https://place.map.kakao.com/8147361,"
부산 동래구 온천장로 64 1층
(지번) 온천동 183-8
"
재기돼지국밥,국밥,3.9,349,https://place.map.kakao.com/16213715,"
부산 영도구 절영로49번길 25 1층
(지번) 남항동1가 171-10
"
제주가 부산역직영점,"굴,전복",4.2,67,https://place.map.kakao.com/872654406,"
부산 동구 중앙대로196번길 6-9 1층
(지번) 초량동 1204-8
"
정동진,한식,4.0,203,https://place.map.kakao.com/27482884,"
부산 부산진구 서면문화로 37 2층
(지번) 부전동 406-14
"
행복식당 2호점,조개,4.2,1336,https://place.map.kakao.com/26608826,"
부산 해운대구 해운대해변로265번길 9 1층
(지번) 우동 1386
"
신라농원,"육류,고기",3.9,170,https://place.map.kakao.com/7975461,"
부산 북구 기찰로 7
(지번) 덕천동 348-17
"
거대갈비,갈비,4.1,472,https://place.map.kakao.com/25038747,"
부산 해운대구 달맞이길 22
(지번) 중동 1139-4
"
애돈촌돼지국밥,국밥,4.2,55,https://place.map.kakao.com/27546874,"
부산 연제구 연제로 27 1층
(지번) 연산동 867-51
"
해운대다찌,회,4.3,80,https://place.map.kakao.com/1528294592,"
부산 해운대구 해운대해변로209번길 22 1층
(지번) 우동 693-4
"
토레스,양식,4.7,120,https://place.map.kakao.com/23612520,"
부산 중구 광복로 44 4층
(지번) 창선동1가 42-2
"
부산명물횟집,회,3.3,148,https://place.map.kakao.com/7908577,"
부산 중구 자갈치해안로 55 1-2층
(지번) 남포동4가 38-6
"
범일빈대떡,한식,4.1,125,https://place.map.kakao.com/10389420,"
부산 동구 중앙대로 519 1층
(지번) 범일동 85-2
"
양정기사님식당,기사식당,3.6,50,https://place.map.kakao.com/15378190,"
부산 부산진구 중앙대로970번길 34 1층
(지번) 양정동 271-11
"
라멘야,일본식라면,4.1,367,https://place.map.kakao.com/830551376,"
부산 부산진구 중앙대로680번가길 78 2층
(지번) 부전동 168-402
"
영진돼지국밥 본점,국밥,4.3,878,https://place.map.kakao.com/16867846,"
부산 사하구 하신번영로157번길 39 1층
(지번) 신평동 628-6
"
박해윤통영해물밥상 동래점,"해물,생선",2.6,333,https://place.map.kakao.com/570991947,"
부산 동래구 연안로 38
(지번) 안락동 176-9
"
모던테이블 서면점,디저트카페,4.0,198,https://place.map.kakao.com/27459109,"
부산 부산진구 중앙대로680번길 45-9 3층
(지번) 부전동 220-1
"
식당3선 덕천점,"육류,고기",3.3,159,https://place.map.kakao.com/252046416,"
부산 북구 금곡대로 112
(지번) 덕천동 551-1
"
람아,"호프,요리주점",4.3,292,https://place.map.kakao.com/638356483,"
부산 부산진구 동천로95번길 4
(지번) 부전동 149-14
"
해운대횟집,회,2.6,362,https://place.map.kakao.com/809997749,"
부산 해운대구 달맞이길62번길 38 2층
(지번) 중동 957-2
"
광안리 신라횟집,회,3.7,101,https://place.map.kakao.com/9859956,"
부산 수영구 민락수변로7번길 16 2~4층
(지번) 민락동 181-149
"
신창국밥 본점,국밥,3.3,183,https://place.map.kakao.com/7979137,"
부산 서구 보수대로 53 1층
(지번) 토성동1가 4-1
"
시온의대로,한식,4.5,127,https://place.map.kakao.com/817202648,"
부산 부산진구 서전로38번길 82-8 2층
(지번) 전포동 691-16
"
뽕사시미,회,4.4,1560,https://place.map.kakao.com/27363761,"
부산 중구 충장대로5번길 56 1층
(지번) 중앙동4가 78-6
"
언양불고기 부산집,"불고기,두루치기",3.6,128,https://place.map.kakao.com/7992853,"
부산 수영구 남천바다로 32 1층
(지번) 남천동 3-9
"
대성관,중국요리,4.1,22,https://place.map.kakao.com/19223328,"
부산 연제구 거제천로230번길 98 1층
(지번) 연산동 723-2
"
일촌닭갈비,닭요리,3.7,37,https://place.map.kakao.com/1582783786,"
부산 연제구 신촌로 34 1층
(지번) 연산동 1499-17
"
장안사산장,오리,2.6,124,https://place.map.kakao.com/15098829,"
부산 기장군 장안읍 장안사로 115 장안사산장
(지번) 장안읍 장안리 609
"
원조할매낙지,"해물,생선",4.3,488,https://place.map.kakao.com/8035148,"
부산 부산진구 골드테마길 10
(지번) 범천동 837-43
"
고옥,일식집,4.3,619,https://place.map.kakao.com/15206679,"
부산 수영구 광남로 6 1층
(지번) 남천동 12-8
"
옵스 마린시티점,"제과,베이커리",3.5,139,https://place.map.kakao.com/8014614,"
부산 해운대구 마린시티1로 167 1층
(지번) 우동 1433
"
늘해랑,국밥,4.0,233,https://place.map.kakao.com/16668901,"
부산 부산진구 중앙대로928번길 12 1층
(지번) 양정동 350-1
"
일품한우,갈비,3.7,29,https://place.map.kakao.com/9368205,"
부산 해운대구 해운대로570번길 49 삼영빌딩 1-2층
(지번) 우동 626-11
"
고짚 서면본점,"육류,고기",4.2,510,https://place.map.kakao.com/52247711,"
부산 부산진구 부전로 64 1층
(지번) 부전동 515-19
"
해운대밀면,국수,3.9,572,https://place.map.kakao.com/16722795,"
부산 해운대구 중동2로10번길 21 1층
(지번) 중동 1226-2
"
오런카페,커피전문점,3.7,458,https://place.map.kakao.com/195339922,"
부산 강서구 낙동북로 167
(지번) 대저1동 1748-3
"
동해물회,회,4.6,139,https://place.map.kakao.com/9772721,"
부산 부산진구 서전로 13 2층
(지번) 부전동 142-5
"
홉스,양식,3.8,274,https://place.map.kakao.com/26865742,"
부산 해운대구 센텀동로 35 센텀에스에이치밸리 2층 206~207호
(지번) 우동 1474
"
서면밀면,국수,4.4,1085,https://place.map.kakao.com/26772618,"
부산 부산진구 서전로 25 1층
(지번) 전포동 667-16
"
그집뱃살,회,4.1,70,https://place.map.kakao.com/1599671655,"
부산 동래구 명륜로139번길 44-9
(지번) 명륜동 551-8
"
고복샤브샤브 서면점,샤브샤브,3.0,371,https://place.map.kakao.com/16463355,"
부산 부산진구 동천로 71 광명빌딩 2층
(지번) 부전동 170-1
"
가야포차선지국밥 본점,국밥,3.5,212,https://place.map.kakao.com/16323750,"
부산 부산진구 가야공원로 58 1-2층
(지번) 가야동 506-13
"
공담파스타,양식,3.6,1338,https://place.map.kakao.com/1871542688,"
부산 동래구 명륜로250번길 2 JW빌딩 1층
(지번) 명륜동 49-1
"
국이네낙지볶음,"해물,생선",3.8,487,https://place.map.kakao.com/26880577,"
부산 수영구 연수로 410
(지번) 광안동 1070-4
"
장룡수산 본점,장어,3.9,189,https://place.map.kakao.com/10729458,"
부산 강서구 낙동남로 749
(지번) 녹산동 10-2
"
훈혁,"호프,요리주점",4.0,122,https://place.map.kakao.com/933509023,"
부산 부산진구 서전로10번길 39 2층
(지번) 부전동 168-151
"
마파람해물찜해물탕 시청직영점,"매운탕,해물탕",4.1,1547,https://place.map.kakao.com/2023507868,"
부산 연제구 거제천로 64 1층
(지번) 연산동 1514-11
"
어보,한식,3.5,412,https://place.map.kakao.com/2004010607,"
부산 기장군 일광읍 일광로 582-22
(지번) 일광읍 신평리 13
"
월강,일식집,4.3,23,https://place.map.kakao.com/13284846,"
부산 부산진구 서면로 7 1~4층
(지번) 부전동 533-10
"
고메,디저트카페,4.1,219,https://place.map.kakao.com/27233911,"
부산 부산진구 서전로46번길 90 메리온시티 1층
(지번) 전포동 694-6
"
밀보스 79,이탈리안,4.2,156,https://place.map.kakao.com/1145030295,"
부산 동래구 명륜로129번나길 11 MillBoss79
(지번) 명륜동 553-16
"
쿠루미과자점,"제과,베이커리",4.5,482,https://place.map.kakao.com/27364090,"
부산 동래구 온천천로 71-1 1층
(지번) 명륜동 721-21
"
클라우드밤,다방,4.8,61,https://place.map.kakao.com/21554492,"
부산 중구 비프광장로 12-1 2~4층, 루프탑
(지번) 남포동6가 98-8
"
아웃백스테이크하우스 서면점,패밀리레스토랑,3.7,328,https://place.map.kakao.com/2058320824,"
부산 부산진구 중앙대로 672 삼정타워 6층
(지번) 부전동 227-2
"
기승전골 서면점,"찌개,전골",4.0,142,https://place.map.kakao.com/225720870,"
부산 부산진구 동천로85번길 11 2층
(지번) 부전동 168-342
"
그릿비 일광점,카페,3.8,165,https://place.map.kakao.com/1727576648,"
부산 기장군 일광읍 일광로 354
(지번) 일광읍 이천리 1-4
"
사해방,중국요리,3.1,80,https://place.map.kakao.com/9807714,"
부산 동구 중앙대로195번길 14 1층
(지번) 초량동 553-3
"
이재모피자 서면점,피자,4.3,2350,https://place.map.kakao.com/413556366,"
부산 부산진구 전포대로209번길 21 1~3층
(지번) 전포동 687-20
"
아틀리에 스미다,"제과,베이커리",4.3,211,https://place.map.kakao.com/823992553,"
부산 수영구 과정로41번길 20 메디플러스빌딩 1층 101호
(지번) 망미동 442-12
"
대양곱창연탄구이,"곱창,막창",4.3,152,https://place.map.kakao.com/403342023,"
부산 동래구 충렬대로179번길 27 1-2층
(지번) 명륜동 533-30
"
수제국수 부산시청점,국수,4.3,430,https://place.map.kakao.com/828273910,"
부산 연제구 중앙대로1043번길 40 1층
(지번) 연산동 1370-9
"
국제밀면 본점,국수,3.9,738,https://place.map.kakao.com/25041331,"
부산 연제구 중앙대로1235번길 23-6 1층
(지번) 거제동 242-23
"
오프온,카페,4.6,343,https://place.map.kakao.com/1538461447,"
부산 해운대구 우동1로38번길 12
(지번) 우동 517-12
"
금용,중국요리,4.1,217,https://place.map.kakao.com/8792300,"
부산 북구 구포만세길 75 1층
(지번) 구포동 1060-268
"
봉평막국수 동래본점,한식,3.6,377,https://place.map.kakao.com/25643910,"
부산 동래구 충렬대로 218
(지번) 수안동 1-25
"
비학산보리밥생칼국수 해운대본점,칼국수,3.2,27,https://place.map.kakao.com/17342693,"
부산 해운대구 해운대해변로 329-4 1층
(지번) 중동 1373-31
"
금호횟집,회,4.0,15,https://place.map.kakao.com/8802507,"
부산 강서구 명지새동네길1번길 62
(지번) 명지동 3207-1
"
스완양분식 본점,"돈까스,우동",3.6,196,https://place.map.kakao.com/21432916,"
부산 동구 중앙대로236번길 7-5 1층
(지번) 초량동 1194-9
"
춘하추동밀면 서면본점,냉면,3.4,464,https://place.map.kakao.com/8548900,"
부산 부산진구 서면문화로 48-1
(지번) 부전동 404-3
"
뎐벼락막창,"곱창,막창",4.7,183,https://place.map.kakao.com/8255792,"
부산 부산진구 동천로85번길 36 1층
(지번) 부전동 168-50
"
마마도마,"초밥,롤",3.0,304,https://place.map.kakao.com/1300698248,"
부산 부산진구 중앙대로680번길 41 1층
(지번) 부전동 220-5
"
쿠우쿠우 해운대점,해산물뷔페,4.3,197,https://place.map.kakao.com/422300913,"
부산 해운대구 해운대로 802 웅신시네아트 6층 601,602호
(지번) 좌동 1479-1
"
키토니,"돈까스,우동",4.3,240,https://place.map.kakao.com/1673939518,"
부산 부산진구 동성로25번길 29 1층
(지번) 전포동 356-8
"
부전수구레국밥,국밥,3.9,11,https://place.map.kakao.com/194002085,"
부산 부산진구 중앙대로743번길 19 1층
(지번) 부전동 262-5
"
고기로하나되는순간,삼겹살,4.2,458,https://place.map.kakao.com/545178271,"
부산 부산진구 서전로 38 2층
(지번) 전포동 674-26
"
신선식당,한식,4.1,169,https://place.map.kakao.com/11962918,"
부산 동구 조방로49번길 13 제일아파트 상가 1층
(지번) 범일동 830-46
"
빨간떡볶이,떡볶이,3.9,663,https://place.map.kakao.com/20522414,"
부산 해운대구 우동1로20번가길 4 1층
(지번) 우동 558-8
"
황산밀면,냉면,4.2,73,https://place.map.kakao.com/10957798,"
부산 동구 중앙대로180번길 6-11 1층
(지번) 초량동 1212-5
"
부센동,일식집,4.2,178,https://place.map.kakao.com/2135237572,"
부산 수영구 수영로588번길 7 광안협성엠파이어2 1층 108호
(지번) 광안동 142-6
"
원조부산족발,"족발,보쌈",3.2,199,https://place.map.kakao.com/10465006,"
부산 중구 광복로 13-1 1층
(지번) 부평동1가 35-3
"
공원칼국수,칼국수,3.9,850,https://place.map.kakao.com/297651116,"
부산 남구 유엔평화로 110 1층
(지번) 대연동 754
"
티원,카페,3.5,6,https://place.map.kakao.com/606754731,"
부산 금정구 범어사로 363 1-2층
(지번) 청룡동 230-1
"
영진돼지국밥,국밥,4.4,337,https://place.map.kakao.com/14547179,"
부산 강서구 명지오션시티8로 31 1층
(지번) 명지동 3261-10
"
꿀돼지문현곱창 본점,"곱창,막창",3.8,123,https://place.map.kakao.com/21223571,"
부산 사상구 사상로202번길 34
(지번) 괘법동 544-3
"
속시원한대구탕,"매운탕,해물탕",3.7,105,https://place.map.kakao.com/10560225,"
부산 해운대구 달맞이길 229 1층
(지번) 중동 1480-1
"
쇼쿠팡,"제과,베이커리",4.8,28,https://place.map.kakao.com/865709965,"
부산 부산진구 서전로 11 1층
(지번) 부전동 142-12
"
이흥용과자점 문현직영점,"제과,베이커리",4.2,149,https://place.map.kakao.com/8551181,"
부산 남구 수영로39번길 2-1 1층
(지번) 문현동 244-19
"
진국명가 온천천점,"육류,고기",3.2,125,https://place.map.kakao.com/556619400,"
부산 동래구 온천천로 361
(지번) 낙민동 85-2
"
라라관 부산본점,중국요리,4.0,210,https://place.map.kakao.com/27305206,"
부산 부산진구 동천로 47-1 1층
(지번) 부전동 224-6
"
우성곱창,"곱창,막창",4.0,45,https://place.map.kakao.com/13720890,"
부산 사상구 사상로212번길 27 주디블라지오 1층
(지번) 괘법동 274-34
"
오가네곰탕,곰탕,3.8,100,https://place.map.kakao.com/10630866,"
부산 기장군 철마면 철마로 479 1층
(지번) 철마면 와여리 542
"
국수와보쌈,"족발,보쌈",4.5,36,https://place.map.kakao.com/12138222,"
부산 남구 수영로219번길 29 1층
(지번) 대연동 1364-2
"
동래삼계탕 하단점,삼계탕,4.2,119,https://place.map.kakao.com/19368114,"
부산 사하구 낙동남로 1399 2층
(지번) 하단동 525-8
"
