Name,Category,Score,Review_Num,Link,Addr
금학칼국수분식,칼국수,2.8,442,https://place.map.kakao.com/8793742,"
강원특별자치도 강릉시 대학길 12-6
(지번) 금학동 14-1
"
뚜레한우 홍천본점,"육류,고기",4.3,167,https://place.map.kakao.com/18886604,"
강원특별자치도 홍천군 두촌면 한계길 110 1층
(지번) 두촌면 철정리 847-2
"
공가네감자옹심이,한식,3.9,79,https://place.map.kakao.com/990336635,"
강원특별자치도 속초시 엑스포로2길 33 1층
(지번) 교동 1019-18
"
이화에 월백하고,디저트카페,3.8,145,https://place.map.kakao.com/21485451,"
강원특별자치도 평창군 평창읍 고길천로 859
(지번) 평창읍 지동리 88
"
전원식당,한식,3.6,487,https://place.map.kakao.com/16888189,"
강원특별자치도 속초시 영금정로 15 1층
(지번) 동명동 51
"
참순찰떡방,"떡,한과",4.4,23,https://place.map.kakao.com/16826307,"
강원특별자치도 강릉시 남구길5번길 18-1 1층
(지번) 포남동 1131-9
"
그리운보리밥,한식,3.7,885,https://place.map.kakao.com/15197397,"
강원특별자치도 속초시 법대로 34 1-2층
(지번) 영랑동 204-1
"
강릉동화가든 짬뽕순두부 속초점,두부전문점,3.5,684,https://place.map.kakao.com/1811954551,"
강원특별자치도 속초시 관광로 433 1층
(지번) 노학동 980-8
"
흰다정,카페,4.1,518,https://place.map.kakao.com/1420541725,"
강원특별자치도 속초시 수복로 248
(지번) 동명동 450-238
"
엔드투앤드,카페,3.5,1357,https://place.map.kakao.com/1378718812,"
강원특별자치도 강릉시 창해로 245
(지번) 강문동 309-4
"
바다회명가 해원,일식,4.0,79,https://place.map.kakao.com/1505750981,"
강원특별자치도 원주시 양지로 64 3층
(지번) 반곡동 1897-3
"
경포대한미횟집,회,3.9,348,https://place.map.kakao.com/24070523,"
강원특별자치도 강릉시 창해로 491 1층
(지번) 강문동 산 4-5
"
원조태성실비식당,"육류,고기",4.5,74,https://place.map.kakao.com/27132263,"
강원특별자치도 태백시 감천로 4 1층
(지번) 황지동 201-3
"
부일막국수,국수,2.6,317,https://place.map.kakao.com/27385515,"
강원특별자치도 삼척시 새천년도로 596
(지번) 갈천동 193-1
"
입암메밀타운,국수,3.5,112,https://place.map.kakao.com/9418061,"
강원특별자치도 양양군 현남면 화상천로 155
(지번) 현남면 입암리 76-1
"
내대막국수,국수,3.6,132,https://place.map.kakao.com/25037724,"
강원특별자치도 철원군 갈말읍 내대1길 29-10
(지번) 갈말읍 내대리 675-7
"
솔향대게,"게,대게",4.7,245,https://place.map.kakao.com/1376553636,"
강원특별자치도 강릉시 해안로 286 1층
(지번) 강문동 27-2
"
테라로사 사천점,커피전문점,3.5,420,https://place.map.kakao.com/16685252,"
강원특별자치도 강릉시 사천면 순포안길 6 1,2층
(지번) 사천면 산대월리 158-4
"
대우칼국수,칼국수,3.6,229,https://place.map.kakao.com/21448202,"
강원특별자치도 동해시 일출로 10 2층
(지번) 발한동 700-1
"
교동899,테마카페,4.3,122,https://place.map.kakao.com/17640098,"
강원특별자치도 강릉시 임영로 223
(지번) 교동 899
"
참순찰떡방,"떡,한과",4.4,23,https://place.map.kakao.com/16826307,"
강원특별자치도 강릉시 남구길5번길 18-1 1층
(지번) 포남동 1131-9
"
그리운보리밥,한식,3.7,885,https://place.map.kakao.com/15197397,"
강원특별자치도 속초시 법대로 34 1-2층
(지번) 영랑동 204-1
"
강릉동화가든 짬뽕순두부 속초점,두부전문점,3.5,684,https://place.map.kakao.com/1811954551,"
강원특별자치도 속초시 관광로 433 1층
(지번) 노학동 980-8
"
흰다정,카페,4.1,518,https://place.map.kakao.com/1420541725,"
강원특별자치도 속초시 수복로 248
(지번) 동명동 450-238
"
엔드투앤드,카페,3.5,1357,https://place.map.kakao.com/1378718812,"
강원특별자치도 강릉시 창해로 245
(지번) 강문동 309-4
"
바다회명가 해원,일식,4.0,79,https://place.map.kakao.com/1505750981,"
강원특별자치도 원주시 양지로 64 3층
(지번) 반곡동 1897-3
"
경포대한미횟집,회,3.9,348,https://place.map.kakao.com/24070523,"
강원특별자치도 강릉시 창해로 491 1층
(지번) 강문동 산 4-5
"
원조태성실비식당,"육류,고기",4.5,74,https://place.map.kakao.com/27132263,"
강원특별자치도 태백시 감천로 4 1층
(지번) 황지동 201-3
"
부일막국수,국수,2.6,317,https://place.map.kakao.com/27385515,"
강원특별자치도 삼척시 새천년도로 596
(지번) 갈천동 193-1
"
입암메밀타운,국수,3.5,112,https://place.map.kakao.com/9418061,"
강원특별자치도 양양군 현남면 화상천로 155
(지번) 현남면 입암리 76-1
"
내대막국수,국수,3.6,132,https://place.map.kakao.com/25037724,"
강원특별자치도 철원군 갈말읍 내대1길 29-10
(지번) 갈말읍 내대리 675-7
"
솔향대게,"게,대게",4.7,245,https://place.map.kakao.com/1376553636,"
강원특별자치도 강릉시 해안로 286 1층
(지번) 강문동 27-2
"
테라로사 사천점,커피전문점,3.5,420,https://place.map.kakao.com/16685252,"
강원특별자치도 강릉시 사천면 순포안길 6 1,2층
(지번) 사천면 산대월리 158-4
"
대우칼국수,칼국수,3.6,229,https://place.map.kakao.com/21448202,"
강원특별자치도 동해시 일출로 10 2층
(지번) 발한동 700-1
"
교동899,테마카페,4.3,122,https://place.map.kakao.com/17640098,"
강원특별자치도 강릉시 임영로 223
(지번) 교동 899
"
