Name,Category,Score,Review_Num,Link,Addr
왕관식당,한식,3.5,228,https://place.map.kakao.com/8013624,"
대전 동구 선화로196번길 6 1층
(지번) 중동 3-30
"
동은성,중식,4.7,515,https://place.map.kakao.com/8944672,"
대전 중구 대종로 532-1 1층
(지번) 은행동 23-2
"
다정식당,한식,3.5,111,https://place.map.kakao.com/8218413,"
대전 중구 보문산공원로 496 1층, 2층
(지번) 대사동 198-138
"
농민순대,순대,3.4,408,https://place.map.kakao.com/21339245,"
대전 중구 충무로 138 1층
(지번) 부사동 89-8
"
선사삼계탕,삼계탕,3.1,24,https://place.map.kakao.com/976050372,"
대전 서구 청사로 130 청사로프라자 2층
(지번) 월평동 282-2
"
성심당 케익부띠끄,"제과,베이커리",5.0,5,https://place.map.kakao.com/1454564996,"
대전 서구 계룡로 598 롯데백화점 지하1층
(지번) 괴정동 423-1
"
솔밭묵집,한식,3.5,438,https://place.map.kakao.com/10550442,"
대전 유성구 관용로 51 1층
(지번) 관평동 542-5
"
LA농장 둔산점,"육류,고기",4.6,434,https://place.map.kakao.com/26962321,"
대전 서구 둔산로137번길 17 1층
(지번) 둔산동 1460
"
오한순손수제비 죽동점,수제비,3.7,38,https://place.map.kakao.com/1308797257,"
대전 유성구 죽동로279번길 89 1층
(지번) 죽동 720-5
"
송림식당,한식,4.6,151,https://place.map.kakao.com/21239907,"
대전 동구 대전로 767-9 2층
(지번) 원동 41-6
"
미소본가스마일칼국수,칼국수,4.0,464,https://place.map.kakao.com/10542619,"
대전 중구 보문로230번길 82 1층
(지번) 대흥동 440-1
"
화로야 본점,갈비,4.8,169,https://place.map.kakao.com/8625956,"
대전 서구 월평중로13번길 42 1층 101호
(지번) 월평동 921
"
오문창순대국밥,순대,3.6,1188,https://place.map.kakao.com/26975999,"
대전 대덕구 한밭대로 1153
(지번) 중리동 203-2
"
스타벅스 대전탄방역점,커피전문점,4.6,24,https://place.map.kakao.com/206163108,"
대전 서구 문정로2번길 95 1층
(지번) 탄방동 673
"
천구네,일식집,4.3,125,https://place.map.kakao.com/505789178,"
대전 서구 대덕대로 189 모태클리닉타워 2층
(지번) 둔산동 1046
"
대선칼국수,칼국수,3.6,698,https://place.map.kakao.com/7825433,"
대전 서구 둔산중로40번길 28 오성빌딩 2층
(지번) 둔산동 1440
"
오리진,일본식주점,4.5,205,https://place.map.kakao.com/407227265,"
대전 서구 문정로122번길 34 1층
(지번) 탄방동 890
"
황금새우나라,"해물,생선",5.0,26,https://place.map.kakao.com/1224668976,"
대전 서구 신갈마로167번길 6 1층
(지번) 갈마동 337-16
"
노랑물고기 본점,회,4.0,43,https://place.map.kakao.com/17783434,"
대전 유성구 문화원로 51 1층
(지번) 궁동 471-13
"
월광박속낙지탕,"해물,생선",3.4,137,https://place.map.kakao.com/1176678924,"
대전 서구 한밭대로707번길 27 2층
(지번) 월평동 289
"
철수네매운갈비찜,갈비,3.5,403,https://place.map.kakao.com/8536307,"
대전 유성구 대학로 31 유성한진오피스텔 1층 116호
(지번) 봉명동 535-5
"
문선,한식,4.5,324,https://place.map.kakao.com/1525180770,"
대전 중구 보문로254번길 45
(지번) 대흥동 246-6
"
희락반점,중국요리,3.9,336,https://place.map.kakao.com/8670704,"
대전 중구 중앙로129번길 21
(지번) 선화동 36
"
커피1011,카페,4.1,42,https://place.map.kakao.com/25589340,"
대전 유성구 신성로 56
(지번) 신성동 208-1
"
치앙마이방콕,태국음식,3.4,759,https://place.map.kakao.com/1073183836,"
대전 동구 철갑3길 8
(지번) 소제동 299-617
"
샤브20 대전둔산점,샤브샤브,4.4,42,https://place.map.kakao.com/1004270268,"
대전 서구 대덕대로233번길 28 2층
(지번) 둔산동 1007
"
금광한정식,한정식,3.5,57,https://place.map.kakao.com/8237815,"
대전 중구 충무로 127 2-4층
(지번) 대사동 64-18
"
홀리데이세븐펍,피자,4.5,376,https://place.map.kakao.com/1597186217,"
대전 중구 목척7길 11 1~3층
(지번) 은행동 7-13
"
노마드 본점,"육류,고기",5.0,491,https://place.map.kakao.com/163538048,"
대전 유성구 온천로 60 1층
(지번) 봉명동 549-1
"
산내돌짜장 대전본점,중국요리,3.2,1315,https://place.map.kakao.com/1868620251,"
대전 동구 산내로 457 1층
(지번) 하소동 133-2
"
전주복집,복어,3.5,19,https://place.map.kakao.com/10730368,"
대전 유성구 온천로101번길 10 2층
(지번) 봉명동 540-12
"
황해식당,죽,3.6,25,https://place.map.kakao.com/10030513,"
대전 대덕구 신탄진로 61 1층
(지번) 연축동 306-1
"
떡반집 본점,분식,4.4,621,https://place.map.kakao.com/19833870,"
대전 서구 둔산로 8 밀레니엄프라자 1층 109호
(지번) 둔산동 1091
"
스바라시 시청점,일본식라면,3.3,14,https://place.map.kakao.com/27551098,"
대전 서구 둔산남로 97
(지번) 둔산동 1427
"
원미면옥,냉면,3.5,274,https://place.map.kakao.com/12434404,"
대전 동구 옥천로 419
(지번) 비룡동 557
"
오씨칼국수 도룡점,칼국수,3.9,939,https://place.map.kakao.com/1611588363,"
대전 유성구 엑스포로151번길 19 1층
(지번) 도룡동 4-9
"
가연,"육류,고기",4.0,32,https://place.map.kakao.com/849186775,"
대전 서구 둔산중로58번길 25
(지번) 둔산동 1463
"
따봉시래기,한식,4.3,417,https://place.map.kakao.com/27287850,"
대전 유성구 계룡로113번길 75
(지번) 봉명동 537-3
"
부추해물칼국수,칼국수,3.6,93,https://place.map.kakao.com/9827074,"
대전 대덕구 신탄진로804번길 31
(지번) 신탄진동 139-24
"
훈참치,참치회,4.0,38,https://place.map.kakao.com/17946725,"
대전 서구 한밭대로570번길 40-7 1층
(지번) 월평동 499
"
설천순대국밥 유성직영점,순대,3.9,112,https://place.map.kakao.com/338714620,"
대전 유성구 온천북로33번길 13 1층
(지번) 봉명동 634-2
"
모던차이,중식,3.7,91,https://place.map.kakao.com/1636514627,"
대전 유성구 문지로299번길 86-5 1층
(지번) 문지동 652-2
"
진주냉면 이설옥,냉면,3.9,126,https://place.map.kakao.com/505598034,"
대전 중구 대전천서로 275-1 1층
(지번) 문창동 366-1
"
칼국수만드는사람들,칼국수,3.9,188,https://place.map.kakao.com/16221233,"
대전 서구 둔산중로78번길 20 명진빌딩 2층
(지번) 둔산동 1396
"
토종골옻닭마을,닭요리,4.5,14,https://place.map.kakao.com/16598628,"
대전 서구 갈마역로 3 1층
(지번) 갈마동 905
"
장수진곰탕,곰탕,2.7,91,https://place.map.kakao.com/9382732,"
대전 유성구 온천서로 26
(지번) 봉명동 441-14
"
스타벅스 대전둔산점,커피전문점,4.4,33,https://place.map.kakao.com/25540419,"
대전 서구 대덕대로 189 모태클리닉타워 1층
(지번) 둔산동 1046
"
벌집녹두삼계탕,삼계탕,4.1,24,https://place.map.kakao.com/10391801,"
대전 중구 계백로 1705-17 1층
(지번) 오류동 159-4
"
신가네파전,한식,3.5,56,https://place.map.kakao.com/20110095,"
대전 중구 보문로254번길 47 1층
(지번) 대흥동 246-5
"
커피인터뷰 궁동점,카페,3.7,282,https://place.map.kakao.com/1429359605,"
대전 유성구 한밭대로371번길 25-3 1층
(지번) 궁동 244-4
"
