Name,Category,Score,Review_Num,Link,Addr
더스팟 패뷸러스,커피전문점,3.1,1493,https://place.map.kakao.com/87323834,"
서울 중구 명동2길 22 1,2층
(지번) 명동2가 105
"
삼거리먼지막순대국,순대,4.0,286,https://place.map.kakao.com/9125675,"
서울 영등포구 시흥대로185길 11 1층
(지번) 대림동 963-9
"
푸지미곱창,"곱창,막창",3.7,386,https://place.map.kakao.com/13561834,"
서울 강동구 천호옛14길 23
(지번) 성내동 42-5
"
강강술래 신림점,갈비,3.0,157,https://place.map.kakao.com/10122642,"
서울 관악구 남부순환로 1660
(지번) 신림동 10-518
"
백송,갈비,4.2,330,https://place.map.kakao.com/2129205762,"
서울 중구 다산로33다길 45 1층
(지번) 신당동 248-32
"
프리모바치오바치 홍대본점,이탈리안,4.1,316,https://place.map.kakao.com/8123221,"
서울 마포구 와우산로23길 44 2-3층
(지번) 서교동 346-47
"
묵동할머니떡볶이,떡볶이,3.4,77,https://place.map.kakao.com/27244691,"
서울 중랑구 공릉로12가길 14 1층
(지번) 묵동 57-1
"
토속촌삼계탕,삼계탕,3.7,875,https://place.map.kakao.com/26545925,"
서울 종로구 자하문로5길 5
(지번) 체부동 85-1
"
사조미가,한정식,3.4,57,https://place.map.kakao.com/9923165,"
서울 서대문구 통일로 107-39 사조빌딩 2층
(지번) 충정로2가 157
"
롸카두들 이태원점,햄버거,4.3,55,https://place.map.kakao.com/654491255,"
서울 용산구 녹사평대로40나길 9 1층
(지번) 이태원동 449-1
"
사당 강고집 (사당본점),"육류,고기",4.3,148,https://place.map.kakao.com/736976770,"
서울 서초구 방배천로4안길 6 1층
(지번) 방배동 451-7
"
그릴1492 본점,"육류,고기",4.2,1451,https://place.map.kakao.com/1285325677,"
서울 중구 퇴계로 369 1층
(지번) 신당동 250-20
"
한남북엇국,해장국,3.6,246,https://place.map.kakao.com/11911367,"
서울 용산구 독서당로 65-7 지하1층, 1-3층
(지번) 한남동 73-2
"
크래버대게나라 강남점,"게,대게",4.2,396,https://place.map.kakao.com/1777540958,"
서울 강남구 언주로 620 현대인텔렉스빌딩 1층
(지번) 논현동 261
"
와려,"초밥,롤",4.5,73,https://place.map.kakao.com/593810949,"
서울 강남구 테헤란로98길 28 성연빌딩 2층 2호
(지번) 대치동 950-11
"
능이버섯백숙,닭요리,4.4,179,https://place.map.kakao.com/11279164,"
서울 영등포구 선유로 32 1층
(지번) 문래동4가 9-2
"
장군굴보쌈,"족발,보쌈",3.4,261,https://place.map.kakao.com/10731091,"
서울 종로구 수표로20길 22
(지번) 관수동 40
"
사랑방칼국수,칼국수,4.2,900,https://place.map.kakao.com/7919722,"
서울 중구 퇴계로27길 46 1층
(지번) 충무로3가 23-1
"
봉래면옥,냉면,4.2,82,https://place.map.kakao.com/1409654920,"
서울 강동구 명일로 200-16
(지번) 길동 227-1
"
함흥냉면,냉면,3.5,310,https://place.map.kakao.com/10643743,"
서울 영등포구 영등포로42길 6 1층
(지번) 영등포동3가 7-32
"
만다린,중국요리,3.7,64,https://place.map.kakao.com/10351286,"
서울 서초구 방배로6길 10-15 1,2층
(지번) 방배동 1020-2
"
어거스트힐 강남점,양식,3.5,2423,https://place.map.kakao.com/1124684582,"
서울 강남구 강남대로106길 25 1층
(지번) 역삼동 616-18
"
참맛장어,장어,2.8,256,https://place.map.kakao.com/19517729,"
서울 서대문구 경기대로 82 지하1층
(지번) 충정로2가 40
"
사마르칸트,아시아음식,3.4,125,https://place.map.kakao.com/16989098,"
서울 중구 마른내로 159-21 1층
(지번) 광희동1가 120
"
송화양꼬치,양꼬치,4.3,290,https://place.map.kakao.com/14822911,"
서울 광진구 동일로18길 70 1층
(지번) 자양동 11-2
"
양키통닭,치킨,4.1,78,https://place.map.kakao.com/1142427389,"
서울 영등포구 도림로139길 13 1층
(지번) 문래동2가 49-1
"
르브와 종로점,이탈리안,3.9,189,https://place.map.kakao.com/18283622,"
서울 종로구 우정국로2길 42 4층
(지번) 관철동 19-11
"
참오리전문점,오리,3.8,172,https://place.map.kakao.com/15133218,"
서울 동작구 사당로 307-10
(지번) 사당동 147-6
"
중화복춘 공원,중국요리,4.0,494,https://place.map.kakao.com/965893653,"
서울 마포구 동교로 220-7 1층
(지번) 동교동 152-11
"
마루심 마포점,장어,4.6,239,https://place.map.kakao.com/1579165724,"
서울 마포구 토정로 316 성진빌딩 1층
(지번) 용강동 51-3
"
뜰안,전통찻집,3.9,121,https://place.map.kakao.com/7858535,"
서울 종로구 수표로28길 17-35 1층
(지번) 익선동 166-76
"
신사모소리,"육류,고기",4.4,256,https://place.map.kakao.com/2073285111,"
서울 강남구 도산대로1길 24 1층 103호
(지번) 신사동 510
"
고기꾼 김춘배 종로직영점,"육류,고기",3.8,767,https://place.map.kakao.com/984317343,"
서울 종로구 삼일대로17길 17 5층
(지번) 관철동 12-23
"
정돈 강남점,"돈까스,우동",4.2,565,https://place.map.kakao.com/850873071,"
서울 강남구 강남대로110길 19-1 케이빌딩 1층
(지번) 역삼동 601-29
"
제비다방,테마카페,4.5,132,https://place.map.kakao.com/27194461,"
서울 마포구 와우산로 24 지하1층, 1층
(지번) 상수동 330-12
"
늘푸른목장 잠실본점,"육류,고기",3.5,375,https://place.map.kakao.com/16082320,"
서울 송파구 백제고분로9길 34 1층
(지번) 잠실동 203-7
"
땡스네이쳐카페,카페,4.2,55,https://place.map.kakao.com/10368349,"
서울 마포구 홍익로 10 푸르지오상가 지하1층 121호
(지번) 서교동 486
"
호밀밭,카페,4.2,257,https://place.map.kakao.com/19852273,"
서울 서대문구 신촌역로 43 1층
(지번) 창천동 4-77
"
정인면옥 본점,냉면,3.6,1059,https://place.map.kakao.com/23699720,"
서울 영등포구 국회대로76길 10 기독교침례회총회빌딩 1층
(지번) 여의도동 13-1
"
코인 명동점,카페,4.1,15,https://place.map.kakao.com/8101536,"
서울 중구 명동6길 10
(지번) 명동2가 54-20
"
창고43 본점,"육류,고기",3.5,164,https://place.map.kakao.com/8086602,"
서울 영등포구 국제금융로6길 33 여의도백화점 M2층
(지번) 여의도동 36-2
"
마굿간생고기 영등포점,"육류,고기",3.8,1287,https://place.map.kakao.com/27477443,"
서울 영등포구 영중로4길 14
(지번) 영등포동3가 10-38
"
롯지190,카페,4.4,62,https://place.map.kakao.com/569185007,"
서울 서대문구 홍제천로 190 1층
(지번) 연희동 170-3
"
황평집,닭요리,4.0,315,https://place.map.kakao.com/12751485,"
서울 중구 마른내로 74 1층
(지번) 인현동2가 135-13
"
