Name,Category,Score,Review_Num,Link,Addr
해남장수촌닭,닭요리,5.0,5,https://place.map.kakao.com/1345862430,"
광주 광산구 장신로19번안길 9-8 1층
(지번) 장덕동 1442
"
메가MGC커피 광주첨단점,커피전문점,3.1,6,https://place.map.kakao.com/2112438851,"
광주 광산구 첨단중앙로106번길 11 1층 103호
(지번) 월계동 888-14
"
르깜므,양식,4.9,140,https://place.map.kakao.com/739830216,"
광주 서구 마륵복개로 157 2층
(지번) 쌍촌동 870-11
"
너랑또한잔 진월점,"호프,요리주점",4.9,80,https://place.map.kakao.com/351735559,"
광주 남구 회서로52번길 25 1층
(지번) 주월동 941-127
"
육층집,삼겹살,4.5,216,https://place.map.kakao.com/356332807,"
광주 동구 문화전당로35번길 16-4 6층
(지번) 광산동 100-21
"
진미팥죽 양산점,죽,4.2,367,https://place.map.kakao.com/26180849,"
광주 북구 양산로 59 1층
(지번) 양산동 770-1
"
역전돈가스,"돈까스,우동",4.3,46,https://place.map.kakao.com/549170870,"
광주 광산구 광산로20번길 28 광신프로그레스 상가 102동 1층 110호
(지번) 송정동 817-5
"
메가MGC커피 전대정문점,커피전문점,2.9,3,https://place.map.kakao.com/307830596,"
광주 북구 자미로 67 1층
(지번) 신안동 477
"
도담베이커리카페,"제과,베이커리",4.6,85,https://place.map.kakao.com/291473526,"
광주 광산구 남부대길 10 복지관 지하1층, 1층
(지번) 월계동 864-1
"
궁전제과 두암점,"제과,베이커리",3.5,82,https://place.map.kakao.com/9671329,"
광주 북구 동문대로 92 1층
(지번) 두암동 882-26
"
갓포호사삼촌카세,"호프,요리주점",5.0,27,https://place.map.kakao.com/898766294,"
광주 광산구 임방울대로826번길 42 포플레이 첨단 2층
(지번) 월계동 882-1
"
양육점 수완점,"육류,고기",4.8,169,https://place.map.kakao.com/1786990854,"
광주 광산구 장덕로50번길 12-1 1층
(지번) 장덕동 1415
"
아이와즈,카페,3.0,329,https://place.map.kakao.com/1486321546,"
광주 광산구 상완길 71 1-2층
(지번) 수완동 362-8
"
친츠,아시아음식,3.6,185,https://place.map.kakao.com/1410858936,"
광주 서구 상무누리로 15 2층
(지번) 마륵동 171-3
"
상상초밥,"초밥,롤",3.9,274,https://place.map.kakao.com/1734438821,"
광주 북구 북문대로 179 나동 1층
(지번) 운암동 1059-27
"
하지메,참치회,3.5,115,https://place.map.kakao.com/27386489,"
광주 서구 상무민주로 16 1층
(지번) 쌍촌동 608-23
"
월산돼지,"육류,고기",5.0,20,https://place.map.kakao.com/1784890883,"
광주 남구 군분로 149 1층
(지번) 월산동 926-4
"
목포갯벌낙지,"해물,생선",3.3,33,https://place.map.kakao.com/1582117295,"
광주 광산구 왕버들로 113-2 1층
(지번) 수완동 725
"
최진국감자탕 양산점,감자탕,4.1,37,https://place.map.kakao.com/9067897,"
광주 북구 양일로 102 1층
(지번) 양산동 611-45
"
상무초밥 용봉점,"초밥,롤",4.1,88,https://place.map.kakao.com/194154829,"
광주 북구 설죽로 211 1층
(지번) 용봉동 1385-6
"
장어명가청산 북구점,장어,4.7,294,https://place.map.kakao.com/2070077342,"
광주 북구 하서로 668
(지번) 지야동 803-1
"
무등골전집,한식,4.6,68,https://place.map.kakao.com/21243751,"
광주 북구 북문대로33번길 52 1층
(지번) 운암동 446-20
"
늘솜뷔페,한식뷔페,4.0,0,https://place.map.kakao.com/1285583230,"
광주 서구 무진대로 903 1층
(지번) 광천동 233
"
1960백선청원모밀 상무직영점,국수,2.9,34,https://place.map.kakao.com/26607009,"
광주 서구 상무화원로 1 1층
(지번) 치평동 1278-2
"
하울링,카페,5.0,57,https://place.map.kakao.com/1472828417,"
광주 동구 서석로 11
(지번) 불로동 98-4
"
스타벅스 광주두암타운점,커피전문점,3.9,17,https://place.map.kakao.com/1969566620,"
광주 북구 삼정로 4 빈센트빌딩 1층
(지번) 두암동 969-7
"
남원추어탕,추어,4.3,28,https://place.map.kakao.com/24766380,"
광주 동구 서석로 69 1층
(지번) 대의동 71-4
"
잘먹었습니다,한식,4.6,30,https://place.map.kakao.com/529477912,"
광주 동구 구성로194번길 21 1층
(지번) 대인동 129-1
"
호초밥,"초밥,롤",4.5,97,https://place.map.kakao.com/1496552959,"
광주 광산구 수등로76번길 7-12 1층
(지번) 신가동 1260
"
종착역,"육류,고기",4.6,41,https://place.map.kakao.com/830839464,"
광주 광산구 첨단중앙로116번길 31 1층 103~104호
(지번) 월계동 876-1
"
송정골,"해물,생선",3.2,31,https://place.map.kakao.com/740263099,"
광주 광산구 광산로19번길 20 1층
(지번) 송정동 837-15
"
크림집,커피전문점,3.2,1143,https://place.map.kakao.com/182719468,"
광주 광산구 하완길 26-12 1-2층
(지번) 수완동 676-3
"
