Name,Category,Score,Review_Num,Link,Addr,ADDR_area
승구우동,restaurant,4.7,154,https://place.map.kakao.com/1832693454,전북특별자치도 전주시 완산구 홍산남로 51 1층(지번) 효자동3가 1534-3,전라
양자강,restaurant,3.8,267,https://place.map.kakao.com/11280269,전북특별자치도 정읍시 우암로 57 1층(지번) 수성동 668-1,전라
덕진헌,restaurant,3.8,71,https://place.map.kakao.com/1569859086,전북특별자치도 전주시 덕진구 창포길 49-10 전북대학교 국제컨벤션센터 1층(지번) 덕진동1가 1316-16,전라
서양주택,restaurant,4.5,479,https://place.map.kakao.com/145529270,전북특별자치도 전주시 완산구 전주객사2길 42 1층(지번) 고사동 486-2,전라
누보닭갈비,restaurant,4.0,87,https://place.map.kakao.com/1308891123,전북특별자치도 전주시 완산구 전주객사4길 74-54(지번) 고사동 185,전라
가정팥칼국수,restaurant,5.0,10,https://place.map.kakao.com/24300679,전북특별자치도 전주시 덕진구 붓내3길 44 1층(지번) 송천동2가 221,전라
육미제당 전주서신점,restaurant,4.3,255,https://place.map.kakao.com/1019669042,전북특별자치도 전주시 완산구 유연로 293 1층(지번) 서신동 864,전라
숯토리,restaurant,4.7,82,https://place.map.kakao.com/1637729822,전북특별자치도 전주시 완산구 전주객사1길 90 1층(지번) 다가동4가 36-8,전라
시골삼계탕전문점,restaurant,4.8,12,https://place.map.kakao.com/9184113,전북특별자치도 정읍시 수성3로 39-7(지번) 수성동 1029-6,전라
원조화심두부 본점,restaurant,3.8,136,https://place.map.kakao.com/16215037,전북특별자치도 완주군 소양면 전진로 1066(지번) 소양면 화심리 520,전라
승구우동,restaurant,4.7,154,https://place.map.kakao.com/1832693454,전북특별자치도 전주시 완산구 홍산남로 51 1층(지번) 효자동3가 1534-3,전라
양자강,restaurant,3.8,267,https://place.map.kakao.com/11280269,전북특별자치도 정읍시 우암로 57 1층(지번) 수성동 668-1,전라
덕진헌,restaurant,3.8,71,https://place.map.kakao.com/1569859086,전북특별자치도 전주시 덕진구 창포길 49-10 전북대학교 국제컨벤션센터 1층(지번) 덕진동1가 1316-16,전라
서양주택,restaurant,4.5,479,https://place.map.kakao.com/145529270,전북특별자치도 전주시 완산구 전주객사2길 42 1층(지번) 고사동 486-2,전라
누보닭갈비,restaurant,4.0,87,https://place.map.kakao.com/1308891123,전북특별자치도 전주시 완산구 전주객사4길 74-54(지번) 고사동 185,전라
가정팥칼국수,restaurant,5.0,10,https://place.map.kakao.com/24300679,전북특별자치도 전주시 덕진구 붓내3길 44 1층(지번) 송천동2가 221,전라
장터목휴게실,restaurant,4.5,82,https://place.map.kakao.com/8504428,전북특별자치도 전주시 완산구 산월2길 27(지번) 중화산동2가 640-3,전라
맘스브레드,cafe,4.1,76,https://place.map.kakao.com/18306070,전북특별자치도 전주시 완산구 호암로 81 은하빌딩 1층(지번) 효자동2가 1318-3,전라
석산참숯가마삼겹살 송천점,restaurant,5.0,33,https://place.map.kakao.com/27334268,전북특별자치도 전주시 덕진구 붓내3길 18-7 1층(지번) 송천동2가 196-6,전라
화산물갈비 전주본점,restaurant,3.9,392,https://place.map.kakao.com/517996370,전북특별자치도 전주시 완산구 신촌4길 19 1층(지번) 중화산동2가 783-7,전라
조은갈비 본점,restaurant,4.0,40,https://place.map.kakao.com/23010327,전북특별자치도 전주시 완산구 신촌4길 26-3(지번) 중화산동2가 495-17,전라
가리왕산약초백숙 익산본점,restaurant,5.0,17,https://place.map.kakao.com/22252116,전북특별자치도 익산시 부송로 187 1층(지번) 부송동 652,전라
신비가든,restaurant,4.0,1,https://place.map.kakao.com/9926911,전북특별자치도 김제시 동서12길 10 1층(지번) 요촌동 84-13,전라
팀 전북대점,restaurant,3.5,69,https://place.map.kakao.com/21288347,전북특별자치도 전주시 덕진구 권삼득로 305(지번) 금암동 664-47,전라
오죽,restaurant,4.4,164,https://place.map.kakao.com/15734381,전북특별자치도 군산시 한밭로 17 1층(지번) 나운동 1195-4,전라
토방,restaurant,4.4,187,https://place.map.kakao.com/10893648,전북특별자치도 전주시 완산구 평화18길 19 1층(지번) 평화동1가 727-1,전라
구이나라,restaurant,4.0,203,https://place.map.kakao.com/8768925,전북특별자치도 군산시 구영7길 70(지번) 신창동 32-2,전라
호성순대 본점,restaurant,3.7,233,https://place.map.kakao.com/21287381,전북특별자치도 전주시 덕진구 호성2길 7-12 1층(지번) 호성동1가 796-1,전라
참숯풍천장어,restaurant,5.0,4,https://place.map.kakao.com/2102217311,전북특별자치도 남원시 서문로 71 1층(지번) 금동 442-3,전라
행운가든,restaurant,3.8,21,https://place.map.kakao.com/11197923,전북특별자치도 군산시 서수면 청룡로 33 1층(지번) 서수면 마룡리 817,전라
고창풍천장어마을,restaurant,5.0,9,https://place.map.kakao.com/9530990,전북특별자치도 전주시 덕진구 아중로 210(지번) 우아동1가 1089-2,전라
함라산황토가든,restaurant,4.2,56,https://place.map.kakao.com/8154654,전북특별자치도 익산시 함라면 백제로 638(지번) 함라면 금성리 547-5,전라
웅이네분식,restaurant,4.6,76,https://place.map.kakao.com/1228177508,전북특별자치도 전주시 완산구 하거마1길 3 1층(지번) 삼천동1가 698-9,전라
돈카츠흑심,restaurant,3.8,87,https://place.map.kakao.com/767092265,전북특별자치도 완주군 이서면 안전로 151 1층 107호(지번) 이서면 갈산리 664-6,전라
두거리우신탕 혁신점,restaurant,3.8,83,https://place.map.kakao.com/1987106970,전북특별자치도 전주시 덕진구 장동길 43 1층 101호(지번) 장동 607-3,전라
대장금팥칼국수,restaurant,4.8,16,https://place.map.kakao.com/12653380,전북특별자치도 전주시 완산구 계룡산길 29 1층(지번) 삼천동2가 215-4,전라
남다른장어,restaurant,3.8,420,https://place.map.kakao.com/1269276274,전북특별자치도 익산시 선화로1길 58-25 1층(지번) 모현동2가 687,전라
카페196,cafe,3.6,46,https://place.map.kakao.com/1931729006,전북특별자치도 군산시 내항1길 23(지번) 장미동 9,전라
어시장,restaurant,4.1,237,https://place.map.kakao.com/1093324106,전북특별자치도 전주시 완산구 전주객사1길 39 1층(지번) 다가동3가 53-5,전라
라디앙뜨,restaurant,4.3,390,https://place.map.kakao.com/1997359611,전북특별자치도 전주시 완산구 전라감영2길 37 1층(지번) 다가동3가 110-1,전라
피콜로,restaurant,4.4,378,https://place.map.kakao.com/1203376812,전북특별자치도 전주시 완산구 전주객사1길 42 1층(지번) 다가동3가 43-5,전라
더담다 전북대본점,restaurant,3.5,181,https://place.map.kakao.com/196006365,전북특별자치도 전주시 덕진구 권삼득로 333 1층 112호(지번) 덕진동1가 664-6,전라
듀숑,cafe,4.6,72,https://place.map.kakao.com/25782387,전북특별자치도 전주시 완산구 전주객사3길 26-7(지번) 고사동 427-6,전라
커피902,cafe,4.6,293,https://place.map.kakao.com/1517538848,전북특별자치도 군산시 미장14길 33 101호(지번) 미장동 522-6,전라
수랑보 전주본점,restaurant,3.7,134,https://place.map.kakao.com/27437696,전북특별자치도 전주시 덕진구 팽나무5길 11-2(지번) 인후동1가 785-2,전라
진미가효 수육국밥 익산모현점,restaurant,3.5,24,https://place.map.kakao.com/542682668,전북특별자치도 익산시 선화로3길 15(지번) 모현동1가 853,전라
새만금횟집,restaurant,3.9,129,https://place.map.kakao.com/21483325,전북특별자치도 군산시 비응안7길 13 1-2층(지번) 비응도동 62-12,전라
뜰아래 한옥카페,restaurant,4.1,26,https://place.map.kakao.com/18597850,전북특별자치도 남원시 비석길 7(지번) 쌍교동 33,전라
카페리보키,cafe,4.4,120,https://place.map.kakao.com/802152248,전북특별자치도 완주군 구이면 신뱅이길 60-7(지번) 구이면 항가리 354-5,전라
경원상회,restaurant,4.0,19,https://place.map.kakao.com/14824588,전북특별자치도 군산시 대명길 14-2 1층(지번) 대명동 386-7,전라
장흥식당,restaurant,4.6,54,https://place.map.kakao.com/9385719,전북특별자치도 익산시 황등면 황등로 183 1층(지번) 황등면 황등리 771-4,전라
수미옥,restaurant,3.8,5,https://place.map.kakao.com/25117676,전북특별자치도 익산시 웅포면 칠목재로 437(지번) 웅포면 웅포리 581-2,전라
육개월,restaurant,4.5,1453,https://place.map.kakao.com/1528204806,전북특별자치도 익산시 고봉로 319-1 1층(지번) 영등동 385-15,전라
와일드필드커피,cafe,5.0,100,https://place.map.kakao.com/1905195917,전북특별자치도 정읍시 송산1길 142-101 2층(지번) 송산동 629-2,전라
시골순대추어탕,restaurant,4.6,17,https://place.map.kakao.com/15920934,전북특별자치도 전주시 덕진구 동가재미2길 5 1층(지번) 인후동1가 836-6,전라
장어명가청산,restaurant,4.3,52,https://place.map.kakao.com/896213710,"전북특별자치도 군산시 옥산면 옥산로 141 1동 1,2호(지번) 옥산면 쌍봉리 246-21",전라
지곡동옛날돈까스 본점,restaurant,4.5,191,https://place.map.kakao.com/1909756162,전북특별자치도 군산시 양안로 5 1층(지번) 경장동 548-6,전라
화로로화로구이 삼천점,restaurant,4.3,61,https://place.map.kakao.com/27354433,전북특별자치도 전주시 완산구 강변로 17(지번) 삼천동1가 725-2,전라
착한돼지,restaurant,4.5,11,https://place.map.kakao.com/292902539,전북특별자치도 전주시 덕진구 월방3길 12-1(지번) 만성동 1169-7,전라
팔복감자탕,restaurant,3.8,39,https://place.map.kakao.com/8632788,전북특별자치도 전주시 덕진구 기린대로 681(지번) 팔복동2가 27-8,전라
한상바오와갈비 아중점,restaurant,4.4,357,https://place.map.kakao.com/556408826,전북특별자치도 전주시 덕진구 아중로 211 1층(지번) 우아동2가 918-10,전라
바인쿡 전북대점,restaurant,4.4,53,https://place.map.kakao.com/21059421,전북특별자치도 전주시 덕진구 명륜3길 10-2 1층(지번) 덕진동1가 1265-2,전라
경춘면옥,restaurant,3.8,84,https://place.map.kakao.com/1600506423,전북특별자치도 군산시 한밭로 76-9(지번) 나운동 248-13,전라
부뚜막,restaurant,3.6,39,https://place.map.kakao.com/9816071,전북특별자치도 진안군 안천면 진무로 2744-12(지번) 안천면 신괴리 908-3,전라
저팔계족발보쌈,restaurant,4.0,31,https://place.map.kakao.com/20195067,전북특별자치도 전주시 완산구 맏내4길 5-4 1층(지번) 평화동1가 705-3,전라
천변집황칠능이백숙,restaurant,5.0,2,https://place.map.kakao.com/738094727,전북특별자치도 전주시 완산구 서곡7길 1 1층(지번) 효자동3가 1480-1,전라
육개월,restaurant,4.5,1453,https://place.map.kakao.com/1528204806,전북특별자치도 익산시 고봉로 319-1 1층(지번) 영등동 385-15,전라
와일드필드커피,cafe,5.0,100,https://place.map.kakao.com/1905195917,전북특별자치도 정읍시 송산1길 142-101 2층(지번) 송산동 629-2,전라
시골순대추어탕,restaurant,4.6,17,https://place.map.kakao.com/15920934,전북특별자치도 전주시 덕진구 동가재미2길 5 1층(지번) 인후동1가 836-6,전라
장어명가청산,restaurant,4.3,52,https://place.map.kakao.com/896213710,"전북특별자치도 군산시 옥산면 옥산로 141 1동 1,2호(지번) 옥산면 쌍봉리 246-21",전라
지곡동옛날돈까스 본점,restaurant,4.5,191,https://place.map.kakao.com/1909756162,전북특별자치도 군산시 양안로 5 1층(지번) 경장동 548-6,전라
화로로화로구이 삼천점,restaurant,4.3,61,https://place.map.kakao.com/27354433,전북특별자치도 전주시 완산구 강변로 17(지번) 삼천동1가 725-2,전라
착한돼지,restaurant,4.5,11,https://place.map.kakao.com/292902539,전북특별자치도 전주시 덕진구 월방3길 12-1(지번) 만성동 1169-7,전라
팔복감자탕,restaurant,3.8,39,https://place.map.kakao.com/8632788,전북특별자치도 전주시 덕진구 기린대로 681(지번) 팔복동2가 27-8,전라
한상바오와갈비 아중점,restaurant,4.4,357,https://place.map.kakao.com/556408826,전북특별자치도 전주시 덕진구 아중로 211 1층(지번) 우아동2가 918-10,전라
바인쿡 전북대점,restaurant,4.4,53,https://place.map.kakao.com/21059421,전북특별자치도 전주시 덕진구 명륜3길 10-2 1층(지번) 덕진동1가 1265-2,전라
경춘면옥,restaurant,3.8,84,https://place.map.kakao.com/1600506423,전북특별자치도 군산시 한밭로 76-9(지번) 나운동 248-13,전라
부뚜막,restaurant,3.6,39,https://place.map.kakao.com/9816071,전북특별자치도 진안군 안천면 진무로 2744-12(지번) 안천면 신괴리 908-3,전라
저팔계족발보쌈,restaurant,4.0,31,https://place.map.kakao.com/20195067,전북특별자치도 전주시 완산구 맏내4길 5-4 1층(지번) 평화동1가 705-3,전라
천변집황칠능이백숙,restaurant,5.0,2,https://place.map.kakao.com/738094727,전북특별자치도 전주시 완산구 서곡7길 1 1층(지번) 효자동3가 1480-1,전라
장군장어,restaurant,4.8,39,https://place.map.kakao.com/716771610,전북특별자치도 전주시 덕진구 안덕원로 227(지번) 인후동1가 591,전라
본참치 평화점,restaurant,4.3,35,https://place.map.kakao.com/10380422,전북특별자치도 전주시 완산구 평화로 206(지번) 평화동1가 737-1,전라
본죽&비빔밥cafe 전주효자서부시장점,restaurant,5.0,0,https://place.map.kakao.com/2010227045,전북특별자치도 전주시 완산구 용머리로 155 1층(지번) 효자동1가 194-3,전라
군산해물찜,restaurant,4.1,52,https://place.map.kakao.com/755403346,전북특별자치도 군산시 동수송9길 15 1층(지번) 수송동 840-6,전라
롯데리아 전북대점,restaurant,3.6,3,https://place.map.kakao.com/2131250554,전북특별자치도 전주시 덕진구 명륜4길 13 1층(지번) 덕진동1가 1261-31,전라
메이찬,restaurant,3.9,51,https://place.map.kakao.com/8531980,전북특별자치도 군산시 하나운2길 33(지번) 나운동 834-10,전라
멜로우어텀,cafe,4.1,104,https://place.map.kakao.com/838888517,전북특별자치도 완주군 이서면 안전로 107-19 1층 101호(지번) 이서면 갈산리 667-3,전라
군산소바,restaurant,5.0,46,https://place.map.kakao.com/964642115,전북특별자치도 군산시 옥산면 돌머리길 10-16 1층 1호(지번) 옥산면 쌍봉리 742-34,전라
강촌식당,restaurant,4.6,102,https://place.map.kakao.com/12499956,전북특별자치도 고창군 아산면 인천강서길 6(지번) 아산면 반암리 426-1,전라
오수장어,restaurant,5.0,9,https://place.map.kakao.com/10637563,전북특별자치도 익산시 하나로 472 1층(지번) 어양동 625-9,전라
약선흑염소 전주혁신도시점,restaurant,4.1,12,https://place.map.kakao.com/1463025328,전북특별자치도 전주시 완산구 콩쥐팥쥐로 1638 1층(지번) 상림동 41-5,전라
흐엉꾸에하롱베이퍼 직영점,restaurant,4.4,37,https://place.map.kakao.com/567803657,전북특별자치도 전주시 완산구 팔달로 201-3 2층(지번) 고사동 42-3,전라
지리산고원흑돈,restaurant,4.7,7,https://place.map.kakao.com/21058038,전북특별자치도 남원시 아영면 인월장터로 248(지번) 아영면 인풍리 521,전라
더블유하우스 무어서원,cafe,4.0,7,https://place.map.kakao.com/43861780,전북특별자치도 익산시 동서로 504 1층(지번) 어양동 65-42,전라
옛날피순대,restaurant,4.3,186,https://place.map.kakao.com/16836912,전북특별자치도 전주시 완산구 풍남문2길 63(지번) 전동3가 2-242,전라
인정마을,restaurant,3.8,24,https://place.map.kakao.com/10743691,전북특별자치도 전주시 덕진구 인교로 37(지번) 우아동1가 1107-11,전라
수정관,restaurant,3.8,201,https://place.map.kakao.com/21826841,전북특별자치도 전주시 완산구 문화광장로 18 1층(지번) 서노송동 613-3,전라
군산곱창,restaurant,4.4,31,https://place.map.kakao.com/17164919,전북특별자치도 군산시 동수송5길 16 1층(지번) 수송동 837-13,전라
대일분식,restaurant,3.8,132,https://place.map.kakao.com/21506143,전북특별자치도 익산시 중앙로3길 26-7 1층(지번) 창인동1가 131-1,전라
서우식당,restaurant,3.6,120,https://place.map.kakao.com/9979768,전북특별자치도 군산시 나운안2길 9-6(지번) 나운동 516-4,전라
우향담,restaurant,5.0,222,https://place.map.kakao.com/1328825298,전북특별자치도 익산시 무왕로 1171 1층(지번) 부송동 718-2,전라
해피돈스,restaurant,4.4,54,https://place.map.kakao.com/21535422,전북특별자치도 전주시 완산구 감나무로 62-4 1층(지번) 서신동 786-1,전라
빵굽는오남매,cafe,4.2,140,https://place.map.kakao.com/25736609,전북특별자치도 군산시 오룡로 65-1 1층(지번) 명산동 18-12,전라
제주선채향 송천점,restaurant,4.9,62,https://place.map.kakao.com/205359615,전북특별자치도 전주시 덕진구 동부대로 1096 1층(지번) 송천동2가 299-3,전라
그리고오늘,cafe,3.7,419,https://place.map.kakao.com/414247469,전북특별자치도 전주시 덕진구 숲정이2길 45 1층(지번) 진북동 1162-4,전라
진성민속촌,restaurant,4.2,270,https://place.map.kakao.com/11315154,세종특별자치시 부강면 청연로 125 1층(지번) 부강면 부강리 1018-12,세종
조치원짬뽕 본점,restaurant,4.3,175,https://place.map.kakao.com/24375538,세종특별자치시 조치원읍 돌마루2길 7 1층(지번) 조치원읍 서창리 296-5,세종
부강옥 본점,restaurant,4.0,469,https://place.map.kakao.com/887838514,세종특별자치시 부강면 부강외천로 103 1층(지번) 부강면 문곡리 1069-1,세종
행복무지개,restaurant,4.4,24,https://place.map.kakao.com/242412377,세종특별자치시 조치원읍 죽림로 27(지번) 조치원읍 죽림리 100-2,세종
양평칼국수,restaurant,4.4,106,https://place.map.kakao.com/172618246,세종특별자치시 조치원읍 침산로 4 1층(지번) 조치원읍 침산리 80,세종
남포동갈비 세종점,restaurant,3.7,77,https://place.map.kakao.com/26918149,세종특별자치시 장군면 당암길 42 1동 2층 201~204호(지번) 장군면 봉안리 39-6,세종
도가네매운탕,restaurant,4.4,136,https://place.map.kakao.com/19832335,세종특별자치시 연서면 도신고복로 585 1-2층(지번) 연서면 용암리 204-6,세종
온기,restaurant,3.9,328,https://place.map.kakao.com/391720570,"세종특별자치시 나성북로 47 나릿재마을4단지 b119, 120, 137호(지번) 나성동 356-2",세종
다이닝더인드라 보람점,restaurant,4.3,91,https://place.map.kakao.com/869037819,"세종특별자치시 시청대로 219 시드니하트 3층 307,308호(지번) 보람동 712",세종
고기냉면을화옥 본점,restaurant,4.0,72,https://place.map.kakao.com/49629379,세종특별자치시 조치원읍 세종로 2685-39 1-2층(지번) 조치원읍 신안리 173,세종
토바우안심한우마을,restaurant,3.5,45,https://place.map.kakao.com/2092315128,"세종특별자치시 장군면 월현윗길 173-12 2,3층(지번) 장군면 봉안리 201-42",세종
빠스타스,restaurant,3.7,212,https://place.map.kakao.com/940879473,세종특별자치시 달빛로 43 금강빌딩 1층 & 4층(지번) 종촌동 668,세종
모디스트임팩트,cafe,4.6,3,https://place.map.kakao.com/1671702958,세종특별자치시 조치원읍 으뜸길 233 1층(지번) 조치원읍 원리 141-47,세종
대왕해물손칼국수 세종조치원점,restaurant,4.2,230,https://place.map.kakao.com/1915067303,세종특별자치시 연서면 도신고복로 913 1층(지번) 연서면 고복리 442-2,세종
넥타이맨,restaurant,4.2,91,https://place.map.kakao.com/748481886,세종특별자치시 나성북로 30 퍼스트원 2층 230~231호(지번) 나성동 809,세종
맥선생,restaurant,4.0,93,https://place.map.kakao.com/1285400941,세종특별자치시 금남면 호탄길 46 1층(지번) 금남면 호탄리 153,세종
성경만두요리전문점 세종금남점,restaurant,4.5,39,https://place.map.kakao.com/1830464078,세종특별자치시 금남면 금남구즉로 110-9 대성빌딩 201호(지번) 금남면 신촌리 113-1,세종
뜨레,restaurant,3.7,171,https://place.map.kakao.com/26948909,세종특별자치시 달빛1로 284 1층(지번) 아름동 998,세종
미락식당,restaurant,4.4,115,https://place.map.kakao.com/8345991,세종특별자치시 전의면 만세길 20-17 1층(지번) 전의면 읍내리 245-13,세종
함흥면옥,restaurant,4.1,65,https://place.map.kakao.com/1004751898,세종특별자치시 한누리대로 2144 스마트허브2 2층 206호(지번) 보람동 627-5,세종
명륜진사갈비 세종도담점,restaurant,4.5,74,https://place.map.kakao.com/1522774447,세종특별자치시 보듬3로 8-5 2층 204호(지번) 도담동 668,세종
안터반점,restaurant,4.3,118,https://place.map.kakao.com/22379403,세종특별자치시 조치원읍 산책2길 45 1층(지번) 조치원읍 남리 399,세종
연탄길,restaurant,3.8,28,https://place.map.kakao.com/14884779,세종특별자치시 조치원읍 침산리 252-9 1층,세종
이윽고,restaurant,4.5,149,https://place.map.kakao.com/970790279,세종특별자치시 나성북1로 22 디펠리체 201~202호(지번) 나성동 790,세종
넥타이맨,restaurant,4.2,91,https://place.map.kakao.com/748481886,세종특별자치시 나성북로 30 퍼스트원 2층 230~231호(지번) 나성동 809,세종
맥선생,restaurant,4.0,93,https://place.map.kakao.com/1285400941,세종특별자치시 금남면 호탄길 46 1층(지번) 금남면 호탄리 153,세종
성경만두요리전문점 세종금남점,restaurant,4.5,39,https://place.map.kakao.com/1830464078,세종특별자치시 금남면 금남구즉로 110-9 대성빌딩 201호(지번) 금남면 신촌리 113-1,세종
뜨레,restaurant,3.7,171,https://place.map.kakao.com/26948909,세종특별자치시 달빛1로 284 1층(지번) 아름동 998,세종
미락식당,restaurant,4.4,115,https://place.map.kakao.com/8345991,세종특별자치시 전의면 만세길 20-17 1층(지번) 전의면 읍내리 245-13,세종
함흥면옥,restaurant,4.1,65,https://place.map.kakao.com/1004751898,세종특별자치시 한누리대로 2144 스마트허브2 2층 206호(지번) 보람동 627-5,세종
명륜진사갈비 세종도담점,restaurant,4.5,74,https://place.map.kakao.com/1522774447,세종특별자치시 보듬3로 8-5 2층 204호(지번) 도담동 668,세종
안터반점,restaurant,4.3,118,https://place.map.kakao.com/22379403,세종특별자치시 조치원읍 산책2길 45 1층(지번) 조치원읍 남리 399,세종
연탄길,restaurant,3.8,28,https://place.map.kakao.com/14884779,세종특별자치시 조치원읍 침산리 252-9 1층,세종
이윽고,restaurant,4.5,149,https://place.map.kakao.com/970790279,세종특별자치시 나성북1로 22 디펠리체 201~202호(지번) 나성동 790,세종
두부장,restaurant,3.8,69,https://place.map.kakao.com/1658806500,세종특별자치시 연서면 봉암길 119-10 1층(지번) 연서면 봉암리 585,세종
청솔횟집,restaurant,5.0,3,https://place.map.kakao.com/1141009099,세종특별자치시 보듬3로 8-12(지번) 도담동 665,세종
들풀숯불갈비&메밀막국수 세종직영점,restaurant,3.8,236,https://place.map.kakao.com/1426732853,세종특별자치시 금남면 금남구즉로 228(지번) 금남면 장재리 561-2,세종
유성복집 세종점,restaurant,3.9,16,https://place.map.kakao.com/835612770,세종특별자치시 나성로 41 하해빌딩 2층 207호(지번) 나성동 782,세종
토정삼계탕 청사관점,restaurant,3.9,15,https://place.map.kakao.com/27578751,세종특별자치시 도움8로 11-11 어진프라자 1층(지번) 어진동 551,세종
세종냉면콩국수,restaurant,4.4,79,https://place.map.kakao.com/379586667,세종특별자치시 보듬7로 76 1층(지번) 아름동 1088,세종
명품한우타운,restaurant,3.9,163,https://place.map.kakao.com/11857253,세종특별자치시 금남면 금남구즉로 110-3(지번) 금남면 신촌리 115-2,세종
바우정원맛의명가,restaurant,4.1,4,https://place.map.kakao.com/1101716158,세종특별자치시 장군면 장기로 650-7(지번) 장군면 은용리 84,세종
연남솥밥 고운점,restaurant,4.7,92,https://place.map.kakao.com/30902135,세종특별자치시 마음로 239(지번) 고운동 1007,세종
두부장,restaurant,3.8,69,https://place.map.kakao.com/1658806500,세종특별자치시 연서면 봉암길 119-10 1층(지번) 연서면 봉암리 585,세종
청솔횟집,restaurant,5.0,3,https://place.map.kakao.com/1141009099,세종특별자치시 보듬3로 8-12(지번) 도담동 665,세종
들풀숯불갈비&메밀막국수 세종직영점,restaurant,3.8,236,https://place.map.kakao.com/1426732853,세종특별자치시 금남면 금남구즉로 228(지번) 금남면 장재리 561-2,세종
유성복집 세종점,restaurant,3.9,16,https://place.map.kakao.com/835612770,세종특별자치시 나성로 41 하해빌딩 2층 207호(지번) 나성동 782,세종
토정삼계탕 청사관점,restaurant,3.9,15,https://place.map.kakao.com/27578751,세종특별자치시 도움8로 11-11 어진프라자 1층(지번) 어진동 551,세종
세종냉면콩국수,restaurant,4.4,79,https://place.map.kakao.com/379586667,세종특별자치시 보듬7로 76 1층(지번) 아름동 1088,세종
명품한우타운,restaurant,3.9,163,https://place.map.kakao.com/11857253,세종특별자치시 금남면 금남구즉로 110-3(지번) 금남면 신촌리 115-2,세종
바우정원맛의명가,restaurant,4.1,4,https://place.map.kakao.com/1101716158,세종특별자치시 장군면 장기로 650-7(지번) 장군면 은용리 84,세종
연남솥밥 고운점,restaurant,4.7,92,https://place.map.kakao.com/30902135,세종특별자치시 마음로 239(지번) 고운동 1007,세종
코알라즉석떡볶이,restaurant,4.0,68,https://place.map.kakao.com/179461347,세종특별자치시 소담1로 12 지엘플렉스1 1층 103호(지번) 소담동 582,세종
아우어베이커리 세종점,cafe,3.5,364,https://place.map.kakao.com/2038402036,세종특별자치시 나성로 38(지번) 나성동 821,세종
예가807 BAKE CAFE,cafe,4.9,61,https://place.map.kakao.com/1745749947,세종특별자치시 조치원읍 문화2길 64 1층(지번) 조치원읍 침산리 277-2,세종
시민숯불갈비무한리필,restaurant,4.5,8,https://place.map.kakao.com/2138471984,세종특별자치시 조치원읍 큰샘2길 5 1층(지번) 조치원읍 신흥리 63-3,세종
팔선생 세종점,restaurant,3.5,132,https://place.map.kakao.com/809032307,세종특별자치시 고운북8길 3 1층(지번) 고운동 999,세종
24시전주명가콩나물국밥 나성점,restaurant,4.0,25,https://place.map.kakao.com/273104475,세종특별자치시 한누리대로 287 세종포레뷰1차 1층(지번) 나성동 738,세종
진주냉면이설옥,restaurant,3.8,104,https://place.map.kakao.com/598034800,세종특별자치시 금남면 용포로 97-3 1층(지번) 금남면 용포리 197,세종
쇼군참치/초밥전문점,restaurant,3.6,46,https://place.map.kakao.com/18831367,세종특별자치시 노을3로 25(지번) 한솔동 941,세종
정일품한우,restaurant,5.0,53,https://place.map.kakao.com/208660785,세종특별자치시 한누리대로 2265 2층(지번) 대평동 697,세종
황금옻닭,restaurant,5.0,12,https://place.map.kakao.com/817672446,세종특별자치시 금남면 성덕영곡길 158(지번) 금남면 영곡리 14-2,세종
더덕솥뚜껑삼겹살 침산점,restaurant,4.9,88,https://place.map.kakao.com/2048775448,세종특별자치시 조치원읍 충현로 191(지번) 조치원읍 침산리 256-7,세종
은용골농장가든,restaurant,4.0,21,https://place.map.kakao.com/10666582,세종특별자치시 장군면 은용2길 71(지번) 장군면 은용리 419-3,세종
1987금빛통닭 대평리점,restaurant,5.0,3,https://place.map.kakao.com/1813987760,세종특별자치시 금남면 용포로 51 1층(지번) 금남면 용포리 90-23,세종
세종설렁탕 세종본점,restaurant,4.9,12,https://place.map.kakao.com/15641007,세종특별자치시 조치원읍 조치원2길 10 1층(지번) 조치원읍 원리 11-6,세종
코알라즉석떡볶이,restaurant,4.0,68,https://place.map.kakao.com/179461347,세종특별자치시 소담1로 12 지엘플렉스1 1층 103호(지번) 소담동 582,세종
아우어베이커리 세종점,cafe,3.5,364,https://place.map.kakao.com/2038402036,세종특별자치시 나성로 38(지번) 나성동 821,세종
예가807 BAKE CAFE,cafe,4.9,61,https://place.map.kakao.com/1745749947,세종특별자치시 조치원읍 문화2길 64 1층(지번) 조치원읍 침산리 277-2,세종
시민숯불갈비무한리필,restaurant,4.5,8,https://place.map.kakao.com/2138471984,세종특별자치시 조치원읍 큰샘2길 5 1층(지번) 조치원읍 신흥리 63-3,세종
팔선생 세종점,restaurant,3.5,132,https://place.map.kakao.com/809032307,세종특별자치시 고운북8길 3 1층(지번) 고운동 999,세종
24시전주명가콩나물국밥 나성점,restaurant,4.0,25,https://place.map.kakao.com/273104475,세종특별자치시 한누리대로 287 세종포레뷰1차 1층(지번) 나성동 738,세종
진주냉면이설옥,restaurant,3.8,104,https://place.map.kakao.com/598034800,세종특별자치시 금남면 용포로 97-3 1층(지번) 금남면 용포리 197,세종
쇼군참치/초밥전문점,restaurant,3.6,46,https://place.map.kakao.com/18831367,세종특별자치시 노을3로 25(지번) 한솔동 941,세종
정일품한우,restaurant,5.0,53,https://place.map.kakao.com/208660785,세종특별자치시 한누리대로 2265 2층(지번) 대평동 697,세종
